"BehaviorSpace results (NetLogo 5.3.1)"
"wood_hoopoe_strategies.nlogo"
"optimize"
"04/06/2017 00:11:07:861 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","0","0"
"[run number]","x2","x1","p-vacant","strategy","[step]","age-diff","foray-timing","group-dist-1","group-dist-2","group-dist-3","performance"
"18987","0.38","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"18990","0.38","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"18988","0.38","0","0.49","""expected reproduction""","264","1","0","1","0","0","1.5"
"18989","0.38","0","0.49","""expected reproduction""","264","1","0","1","1","0","1.6"
"18991","0.38","0","0.5","""expected reproduction""","264","1","0","1","0","0","1.5"
"18993","0.38","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"18994","0.38","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"18992","0.38","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"18995","0.38","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"18996","0.38","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"18997","0.38","0","0.5","""expected reproduction""","264","1","0","1","0","0","1.5"
"18998","0.38","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"18999","0.38","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"19000","0.38","0","0.5","""expected reproduction""","264","1","0","1","1","0","1.6"
"19001","0.39","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"19002","0.39","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"19003","0.39","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"19004","0.39","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"19008","0.39","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"19006","0.39","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"19005","0.39","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"19007","0.39","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"19010","0.39","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"19009","0.39","0","0.01","""expected reproduction""","264","1","0","0","0","0","1"
"19011","0.39","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"19013","0.39","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"19012","0.39","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"19014","0.39","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"19015","0.39","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"19018","0.39","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"19016","0.39","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"19017","0.39","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"19020","0.39","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"19019","0.39","0","0.02","""expected reproduction""","264","1","0","0","0","0","1"
"19025","0.39","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"19021","0.39","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"19022","0.39","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"19023","0.39","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"19024","0.39","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"19027","0.39","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"19026","0.39","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"19029","0.39","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"19028","0.39","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"19031","0.39","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"19030","0.39","0","0.03","""expected reproduction""","264","1","0","0","0","0","1"
"19032","0.39","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"19033","0.39","0","0.04","""expected reproduction""","264","0","0","0","0","0","0"
"19034","0.39","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"19035","0.39","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"19036","0.39","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"19037","0.39","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"19038","0.39","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"19039","0.39","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"19040","0.39","0","0.04","""expected reproduction""","264","1","0","0","0","0","1"
"19041","0.39","0","0.05","""expected reproduction""","264","0","0","1","0","0","0.5"
"19042","0.39","0","0.05","""expected reproduction""","264","0","0","0","1","0","0.1"
"19045","0.39","0","0.05","""expected reproduction""","264","1","0","0","0","0","1"
"19043","0.39","0","0.05","""expected reproduction""","264","1","0","0","0","0","1"
"19044","0.39","0","0.05","""expected reproduction""","264","1","0","1","0","0","1.5"
"19047","0.39","0","0.05","""expected reproduction""","264","1","0","0","0","0","1"
"19046","0.39","0","0.05","""expected reproduction""","264","1","0","1","0","0","1.5"
"19048","0.39","0","0.05","""expected reproduction""","264","0","0","0","0","0","0"
"19050","0.39","0","0.05","""expected reproduction""","264","1","0","1","0","0","1.5"
"19052","0.39","0","0.06","""expected reproduction""","264","0","0","1","0","0","0.5"
"19051","0.39","0","0.06","""expected reproduction""","264","1","0","1","0","0","1.5"
"19053","0.39","0","0.06","""expected reproduction""","264","0","0","1","1","0","0.6"
"19049","0.39","0","0.05","""expected reproduction""","264","1","0","0","0","0","1"
"19055","0.39","0","0.06","""expected reproduction""","264","0","0","1","0","0","0.5"
"19056","0.39","0","0.06","""expected reproduction""","264","1","0","0","1","0","1.1"
"19054","0.39","0","0.06","""expected reproduction""","264","0","0","1","0","0","0.5"
"19057","0.39","0","0.06","""expected reproduction""","264","0","0","1","0","0","0.5"
"19058","0.39","0","0.06","""expected reproduction""","264","0","0","1","1","0","0.6"
"19059","0.39","0","0.06","""expected reproduction""","264","1","0","1","0","0","1.5"
"19060","0.39","0","0.06","""expected reproduction""","264","1","0","1","0","0","1.5"
"19061","0.39","0","0.07","""expected reproduction""","264","1","0","1","0","0","1.5"
"19063","0.39","0","0.07","""expected reproduction""","264","1","0","1","0","0","1.5"
"19065","0.39","0","0.07","""expected reproduction""","264","0","0","1","1","0","0.6"
"19062","0.39","0","0.07","""expected reproduction""","264","0","0","1","1","0","0.6"
"19064","0.39","0","0.07","""expected reproduction""","264","1","0","1","0","0","1.5"
"19069","0.39","0","0.07","""expected reproduction""","264","0","0","1","0","0","0.5"
"19070","0.39","0","0.07","""expected reproduction""","264","1","0","1","1","0","1.6"
"19067","0.39","0","0.07","""expected reproduction""","264","0","0","1","0","0","0.5"
"19068","0.39","0","0.07","""expected reproduction""","264","1","0","1","1","0","1.6"
"19072","0.39","0","0.08","""expected reproduction""","264","1","0","1","0","0","1.5"
"19066","0.39","0","0.07","""expected reproduction""","264","0","0","1","0","0","0.5"
"19074","0.39","0","0.08","""expected reproduction""","264","0","0","1","1","0","0.6"
"19071","0.39","0","0.08","""expected reproduction""","264","1","0","1","1","0","1.6"
"19075","0.39","0","0.08","""expected reproduction""","264","1","0","1","0","0","1.5"
"19073","0.39","0","0.08","""expected reproduction""","264","0","0","1","0","0","0.5"
"19079","0.39","0","0.08","""expected reproduction""","264","0","0","1","1","0","0.6"
"19081","0.39","0","0.09","""expected reproduction""","264","1","0","1","0","0","1.5"
"19078","0.39","0","0.08","""expected reproduction""","264","1","0","1","1","0","1.6"
"19076","0.39","0","0.08","""expected reproduction""","264","0","0","1","0","0","0.5"
"19077","0.39","0","0.08","""expected reproduction""","264","1","0","1","0","0","1.5"
"19080","0.39","0","0.08","""expected reproduction""","264","0","0","1","0","0","0.5"
"19082","0.39","0","0.09","""expected reproduction""","264","1","0","1","1","0","1.6"
"19083","0.39","0","0.09","""expected reproduction""","264","1","0","1","1","0","1.6"
"19084","0.39","0","0.09","""expected reproduction""","264","1","0","1","1","0","1.6"
"19087","0.39","0","0.09","""expected reproduction""","264","1","0","1","1","0","1.6"
"19085","0.39","0","0.09","""expected reproduction""","264","0","0","1","0","0","0.5"
"19086","0.39","0","0.09","""expected reproduction""","264","1","0","1","1","0","1.6"
"19092","0.39","0","0.1","""expected reproduction""","264","1","0","1","0","0","1.5"
"19089","0.39","0","0.09","""expected reproduction""","264","0","0","1","1","0","0.6"
"19090","0.39","0","0.09","""expected reproduction""","264","1","0","1","1","0","1.6"
"19088","0.39","0","0.09","""expected reproduction""","264","1","0","1","0","0","1.5"
"19093","0.39","0","0.1","""expected reproduction""","264","1","0","1","1","0","1.6"
"19094","0.39","0","0.1","""expected reproduction""","264","1","0","1","1","0","1.6"
"19097","0.39","0","0.1","""expected reproduction""","264","1","0","1","1","0","1.6"
"19096","0.39","0","0.1","""expected reproduction""","264","1","0","1","1","0","1.6"
"19091","0.39","0","0.1","""expected reproduction""","264","1","0","1","1","0","1.6"
"19098","0.39","0","0.1","""expected reproduction""","264","1","0","1","1","0","1.6"
"19100","0.39","0","0.1","""expected reproduction""","264","0","0","1","1","0","0.6"
"19095","0.39","0","0.1","""expected reproduction""","264","1","0","1","1","0","1.6"
"19101","0.39","0","0.11","""expected reproduction""","264","1","0","1","0","0","1.5"
"19099","0.39","0","0.1","""expected reproduction""","264","1","0","1","1","0","1.6"
"19103","0.39","0","0.11","""expected reproduction""","264","1","0","1","1","0","1.6"
"19102","0.39","0","0.11","""expected reproduction""","264","1","0","1","1","0","1.6"
"19105","0.39","0","0.11","""expected reproduction""","264","0","0","1","1","0","0.6"
"19104","0.39","0","0.11","""expected reproduction""","264","1","0","1","1","0","1.6"
"19106","0.39","0","0.11","""expected reproduction""","264","1","0","1","0","0","1.5"
"19114","0.39","0","0.12","""expected reproduction""","264","1","0","1","1","0","1.6"
"19107","0.39","0","0.11","""expected reproduction""","264","1","0","1","1","0","1.6"
"19108","0.39","0","0.11","""expected reproduction""","264","0","0","1","1","0","0.6"
"19112","0.39","0","0.12","""expected reproduction""","264","1","0","1","1","0","1.6"
"19109","0.39","0","0.11","""expected reproduction""","264","1","0","1","0","0","1.5"
"19111","0.39","0","0.12","""expected reproduction""","264","1","0","1","1","0","1.6"
"19113","0.39","0","0.12","""expected reproduction""","264","1","0","1","1","0","1.6"
"19110","0.39","0","0.11","""expected reproduction""","264","1","0","1","1","0","1.6"
"19115","0.39","0","0.12","""expected reproduction""","264","1","0","1","1","0","1.6"
"19116","0.39","0","0.12","""expected reproduction""","264","1","0","1","0","0","1.5"
"19117","0.39","0","0.12","""expected reproduction""","264","1","0","1","1","0","1.6"
"19118","0.39","0","0.12","""expected reproduction""","264","1","0","1","1","0","1.6"
"19120","0.39","0","0.12","""expected reproduction""","264","1","0","1","1","0","1.6"
"19119","0.39","0","0.12","""expected reproduction""","264","1","0","1","1","0","1.6"
"19121","0.39","0","0.13","""expected reproduction""","264","0","0","1","1","0","0.6"
"19122","0.39","0","0.13","""expected reproduction""","264","0","0","1","1","0","0.6"
"19123","0.39","0","0.13","""expected reproduction""","264","1","0","1","1","0","1.6"
"19124","0.39","0","0.13","""expected reproduction""","264","1","0","1","1","0","1.6"
"19127","0.39","0","0.13","""expected reproduction""","264","1","0","1","0","0","1.5"
"19125","0.39","0","0.13","""expected reproduction""","264","0","0","1","1","0","0.6"
"19129","0.39","0","0.13","""expected reproduction""","264","1","0","1","1","0","1.6"
"19126","0.39","0","0.13","""expected reproduction""","264","1","0","1","1","0","1.6"
"19128","0.39","0","0.13","""expected reproduction""","264","1","0","1","1","0","1.6"
"19131","0.39","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"19133","0.39","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"19134","0.39","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"19130","0.39","0","0.13","""expected reproduction""","264","1","0","1","1","0","1.6"
"19135","0.39","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"19132","0.39","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"19136","0.39","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"19137","0.39","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"19138","0.39","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"19139","0.39","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"19140","0.39","0","0.14","""expected reproduction""","264","1","0","1","1","0","1.6"
"19141","0.39","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"19142","0.39","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"19143","0.39","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"19145","0.39","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"19144","0.39","0","0.15","""expected reproduction""","264","1","0","1","0","0","1.5"
"19146","0.39","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"19147","0.39","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"19148","0.39","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"19149","0.39","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"19150","0.39","0","0.15","""expected reproduction""","264","1","0","1","1","0","1.6"
"19151","0.39","0","0.16","""expected reproduction""","264","1","0","1","0","0","1.5"
"19152","0.39","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"19153","0.39","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"19154","0.39","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"19155","0.39","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"19157","0.39","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"19156","0.39","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"19158","0.39","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"19159","0.39","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"19164","0.39","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"19160","0.39","0","0.16","""expected reproduction""","264","1","0","1","1","0","1.6"
"19161","0.39","0","0.17","""expected reproduction""","264","0","0","1","1","1","0.7"
"19162","0.39","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"19163","0.39","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"19165","0.39","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
"19167","0.39","0","0.17","""expected reproduction""","264","1","0","1","1","0","1.6"
