"BehaviorSpace results (NetLogo 6.1.0)"
"wild_dogs.nlogo"
"vary_initialization"
"10/29/2019 00:36:56:900 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-initial-packs","mean-meeting-rate","mortality-adult","mortality-disperser","years-to-simulate","carrying-capacity","mean-initial-pack-size","[step]","ticks","extinct?"
"1927","8","1","0.2","0.44","100","60","10","78","78","true"
"1920","8","1","0.2","0.44","100","60","10","100","100","false"
"1938","8","1","0.2","0.44","100","60","10","55","55","true"
"1923","8","1","0.2","0.44","100","60","10","100","100","false"
"1926","8","1","0.2","0.44","100","60","10","87","87","true"
"1939","8","1","0.2","0.44","100","60","10","61","61","true"
"1932","8","1","0.2","0.44","100","60","10","96","96","true"
"1929","8","1","0.2","0.44","100","60","10","100","100","false"
"1941","8","1","0.2","0.44","100","60","10","40","40","true"
"1936","8","1","0.2","0.44","100","60","10","88","88","true"
"1930","8","1","0.2","0.44","100","60","10","100","100","false"
"1931","8","1","0.2","0.44","100","60","10","100","100","false"
"1935","8","1","0.2","0.44","100","60","10","88","88","true"
"1943","8","1","0.2","0.44","100","60","10","50","50","true"
"1933","8","1","0.2","0.44","100","60","10","100","100","false"
"1925","8","1","0.2","0.44","100","60","10","100","100","false"
"1950","8","1","0.2","0.44","100","60","10","52","52","true"
"1947","8","1","0.2","0.44","100","60","10","100","100","false"
"1934","8","1","0.2","0.44","100","60","10","100","100","false"
"1955","8","1","0.2","0.44","100","60","10","53","53","true"
"1937","8","1","0.2","0.44","100","60","10","100","100","false"
"1948","8","1","0.2","0.44","100","60","10","85","85","true"
"1949","8","1","0.2","0.44","100","60","10","100","100","false"
"1959","8","1","0.2","0.44","100","60","10","47","47","true"
"1945","8","1","0.2","0.44","100","60","10","87","87","true"
"1952","8","1","0.2","0.44","100","60","10","100","100","false"
"1944","8","1","0.2","0.44","100","60","10","100","100","false"
"1954","8","1","0.2","0.44","100","60","10","100","100","false"
"1946","8","1","0.2","0.44","100","60","10","100","100","false"
"1956","8","1","0.2","0.44","100","60","10","100","100","false"
"1953","8","1","0.2","0.44","100","60","10","100","100","false"
"1967","8","1","0.2","0.44","100","60","10","55","55","true"
"1957","8","1","0.2","0.44","100","60","10","100","100","false"
"1951","8","1","0.2","0.44","100","60","10","100","100","false"
"1961","8","1","0.2","0.44","100","60","10","92","92","true"
"1970","8","1","0.2","0.44","100","60","10","64","64","true"
"1962","8","1","0.2","0.44","100","60","10","78","78","true"
"1966","8","1","0.2","0.44","100","60","10","100","100","false"
"1958","8","1","0.2","0.44","100","60","10","100","100","false"
"1960","8","1","0.2","0.44","100","60","10","100","100","false"
"1969","8","1","0.2","0.44","100","60","10","100","100","false"
"1976","8","1","0.2","0.44","100","60","10","43","43","true"
"1968","8","1","0.2","0.44","100","60","10","87","87","true"
"1964","8","1","0.2","0.44","100","60","10","100","100","false"
"1979","8","1","0.2","0.44","100","60","10","68","68","true"
"1963","8","1","0.2","0.44","100","60","10","100","100","false"
"1965","8","1","0.2","0.44","100","60","10","100","100","false"
"1982","8","1","0.2","0.44","100","60","10","100","100","false"
"1973","8","1","0.2","0.44","100","60","10","100","100","false"
"1986","8","1","0.2","0.44","100","60","10","38","38","true"
"1977","8","1","0.2","0.44","100","60","10","100","100","false"
"1971","8","1","0.2","0.44","100","60","10","100","100","false"
"1989","8","1","0.2","0.44","100","60","10","46","46","true"
"1972","8","1","0.2","0.44","100","60","10","100","100","false"
"1984","8","1","0.2","0.44","100","60","10","77","77","true"
"1978","8","1","0.2","0.44","100","60","10","100","100","false"
"1975","8","1","0.2","0.44","100","60","10","100","100","false"
"1981","8","1","0.2","0.44","100","60","10","100","100","false"
"2003","10","1","0.2","0.44","100","60","2","9","9","true"
"1974","8","1","0.2","0.44","100","60","10","100","100","false"
"1990","8","1","0.2","0.44","100","60","10","83","83","true"
"1995","8","1","0.2","0.44","100","60","10","49","49","true"
"1980","8","1","0.2","0.44","100","60","10","100","100","false"
"1983","8","1","0.2","0.44","100","60","10","100","100","false"
"1987","8","1","0.2","0.44","100","60","10","79","79","true"
"1994","8","1","0.2","0.44","100","60","10","67","67","true"
"2005","10","1","0.2","0.44","100","60","2","49","49","true"
"1996","8","1","0.2","0.44","100","60","10","54","54","true"
"1991","8","1","0.2","0.44","100","60","10","71","71","true"
"1999","8","1","0.2","0.44","100","60","10","41","41","true"
"1985","8","1","0.2","0.44","100","60","10","100","100","false"
"1997","8","1","0.2","0.44","100","60","10","62","62","true"
"2008","10","1","0.2","0.44","100","60","2","67","67","true"
"2002","10","1","0.2","0.44","100","60","2","100","100","false"
"1998","8","1","0.2","0.44","100","60","10","44","44","true"
"1988","8","1","0.2","0.44","100","60","10","100","100","false"
"2016","10","1","0.2","0.44","100","60","2","32","32","true"
"1992","8","1","0.2","0.44","100","60","10","100","100","false"
"2015","10","1","0.2","0.44","100","60","2","71","71","true"
"2019","10","1","0.2","0.44","100","60","2","33","33","true"
"2013","10","1","0.2","0.44","100","60","2","44","44","true"
"2012","10","1","0.2","0.44","100","60","2","56","56","true"
"2022","10","1","0.2","0.44","100","60","2","37","37","true"
"2009","10","1","0.2","0.44","100","60","2","91","91","true"
"2026","10","1","0.2","0.44","100","60","2","25","25","true"
"2025","10","1","0.2","0.44","100","60","2","18","18","true"
"2001","10","1","0.2","0.44","100","60","2","94","94","true"
"2006","10","1","0.2","0.44","100","60","2","92","92","true"
"2020","10","1","0.2","0.44","100","60","2","57","57","true"
"2011","10","1","0.2","0.44","100","60","2","70","70","true"
"2029","10","1","0.2","0.44","100","60","2","53","53","true"
"2000","8","1","0.2","0.44","100","60","10","100","100","false"
"2030","10","1","0.2","0.44","100","60","2","30","30","true"
"1993","8","1","0.2","0.44","100","60","10","100","100","false"
"2014","10","1","0.2","0.44","100","60","2","100","100","false"
"2010","10","1","0.2","0.44","100","60","2","86","86","true"
"2007","10","1","0.2","0.44","100","60","2","100","100","false"
"2023","10","1","0.2","0.44","100","60","2","59","59","true"
"2031","10","1","0.2","0.44","100","60","2","39","39","true"
"2004","10","1","0.2","0.44","100","60","2","100","100","false"
"2044","10","1","0.2","0.44","100","60","2","27","27","true"
"2021","10","1","0.2","0.44","100","60","2","100","100","false"
"2027","10","1","0.2","0.44","100","60","2","77","77","true"
"2028","10","1","0.2","0.44","100","60","2","73","73","true"
"2039","10","1","0.2","0.44","100","60","2","52","52","true"
"2050","10","1","0.2","0.44","100","60","2","18","18","true"
"2047","10","1","0.2","0.44","100","60","2","55","55","true"
"2024","10","1","0.2","0.44","100","60","2","100","100","false"
"2043","10","1","0.2","0.44","100","60","2","62","62","true"
"2052","10","1","0.2","0.44","100","60","2","15","15","true"
"2040","10","1","0.2","0.44","100","60","2","71","71","true"
"2033","10","1","0.2","0.44","100","60","2","82","82","true"
"2042","10","1","0.2","0.44","100","60","2","61","61","true"
"2041","10","1","0.2","0.44","100","60","2","100","100","false"
"2017","10","1","0.2","0.44","100","60","2","100","100","false"
"2018","10","1","0.2","0.44","100","60","2","100","100","false"
"2035","10","1","0.2","0.44","100","60","2","100","100","false"
"2053","10","1","0.2","0.44","100","60","2","43","43","true"
"2059","10","1","0.2","0.44","100","60","2","21","21","true"
"2048","10","1","0.2","0.44","100","60","2","70","70","true"
"2055","10","1","0.2","0.44","100","60","2","53","53","true"
"2061","10","1","0.2","0.44","100","60","2","21","21","true"
"2036","10","1","0.2","0.44","100","60","2","100","100","false"
"2037","10","1","0.2","0.44","100","60","2","100","100","false"
"2034","10","1","0.2","0.44","100","60","2","100","100","false"
"2060","10","1","0.2","0.44","100","60","2","53","53","true"
"2063","10","1","0.2","0.44","100","60","2","43","43","true"
"2072","10","1","0.2","0.44","100","60","2","4","4","true"
"2051","10","1","0.2","0.44","100","60","2","79","79","true"
"2032","10","1","0.2","0.44","100","60","2","100","100","false"
"2073","10","1","0.2","0.44","100","60","2","17","17","true"
"2066","10","1","0.2","0.44","100","60","2","37","37","true"
"2038","10","1","0.2","0.44","100","60","2","97","97","true"
"2078","10","1","0.2","0.44","100","60","2","13","13","true"
"2062","10","1","0.2","0.44","100","60","2","57","57","true"
"2070","10","1","0.2","0.44","100","60","2","54","54","true"
"2064","10","1","0.2","0.44","100","60","2","65","65","true"
"2067","10","1","0.2","0.44","100","60","2","68","68","true"
"2045","10","1","0.2","0.44","100","60","2","100","100","false"
"2054","10","1","0.2","0.44","100","60","2","100","100","false"
"2068","10","1","0.2","0.44","100","60","2","85","85","true"
"2076","10","1","0.2","0.44","100","60","2","40","40","true"
"2085","10","1","0.2","0.44","100","60","2","18","18","true"
"2057","10","1","0.2","0.44","100","60","2","100","100","false"
"2074","10","1","0.2","0.44","100","60","2","60","60","true"
"2046","10","1","0.2","0.44","100","60","2","100","100","false"
"2071","10","1","0.2","0.44","100","60","2","83","83","true"
"2092","10","1","0.2","0.44","100","60","2","7","7","true"
"2086","10","1","0.2","0.44","100","60","2","27","27","true"
"2056","10","1","0.2","0.44","100","60","2","100","100","false"
"2080","10","1","0.2","0.44","100","60","2","54","54","true"
"2082","10","1","0.2","0.44","100","60","2","53","53","true"
"2081","10","1","0.2","0.44","100","60","2","76","76","true"
"2049","10","1","0.2","0.44","100","60","2","100","100","false"
"2058","10","1","0.2","0.44","100","60","2","100","100","false"
"2075","10","1","0.2","0.44","100","60","2","100","100","false"
"2065","10","1","0.2","0.44","100","60","2","100","100","false"
"2091","10","1","0.2","0.44","100","60","2","47","47","true"
"2098","10","1","0.2","0.44","100","60","2","36","36","true"
"2088","10","1","0.2","0.44","100","60","2","71","71","true"
"2079","10","1","0.2","0.44","100","60","2","94","94","true"
"2084","10","1","0.2","0.44","100","60","2","88","88","true"
"2077","10","1","0.2","0.44","100","60","2","100","100","false"
"2087","10","1","0.2","0.44","100","60","2","100","100","false"
"2097","10","1","0.2","0.44","100","60","2","91","91","true"
"2069","10","1","0.2","0.44","100","60","2","100","100","false"
"2102","10","1","0.2","0.44","100","60","4","46","46","true"
"2089","10","1","0.2","0.44","100","60","2","100","100","false"
"2093","10","1","0.2","0.44","100","60","2","100","100","false"
"2083","10","1","0.2","0.44","100","60","2","100","100","false"
"2090","10","1","0.2","0.44","100","60","2","100","100","false"
"2109","10","1","0.2","0.44","100","60","4","45","45","true"
"2094","10","1","0.2","0.44","100","60","2","100","100","false"
"2105","10","1","0.2","0.44","100","60","4","62","62","true"
"2100","10","1","0.2","0.44","100","60","2","100","100","false"
"2099","10","1","0.2","0.44","100","60","2","100","100","false"
"2113","10","1","0.2","0.44","100","60","4","43","43","true"
"2118","10","1","0.2","0.44","100","60","4","24","24","true"
"2103","10","1","0.2","0.44","100","60","4","100","100","false"
"2095","10","1","0.2","0.44","100","60","2","100","100","false"
"2117","10","1","0.2","0.44","100","60","4","33","33","true"
"2096","10","1","0.2","0.44","100","60","2","100","100","false"
"2120","10","1","0.2","0.44","100","60","4","36","36","true"
"2108","10","1","0.2","0.44","100","60","4","91","91","true"
"2101","10","1","0.2","0.44","100","60","4","100","100","false"
"2123","10","1","0.2","0.44","100","60","4","28","28","true"
"2104","10","1","0.2","0.44","100","60","4","100","100","false"
"2122","10","1","0.2","0.44","100","60","4","52","52","true"
"2107","10","1","0.2","0.44","100","60","4","100","100","false"
"2126","10","1","0.2","0.44","100","60","4","48","48","true"
"2106","10","1","0.2","0.44","100","60","4","100","100","false"
"2119","10","1","0.2","0.44","100","60","4","77","77","true"
"2111","10","1","0.2","0.44","100","60","4","100","100","false"
"2134","10","1","0.2","0.44","100","60","4","25","25","true"
"2112","10","1","0.2","0.44","100","60","4","100","100","false"
"2110","10","1","0.2","0.44","100","60","4","100","100","false"
"2138","10","1","0.2","0.44","100","60","4","21","21","true"
"2116","10","1","0.2","0.44","100","60","4","100","100","false"
"2114","10","1","0.2","0.44","100","60","4","100","100","false"
"2127","10","1","0.2","0.44","100","60","4","83","83","true"
"2128","10","1","0.2","0.44","100","60","4","100","100","false"
"2137","10","1","0.2","0.44","100","60","4","41","41","true"
"2115","10","1","0.2","0.44","100","60","4","100","100","false"
"2125","10","1","0.2","0.44","100","60","4","100","100","false"
"2131","10","1","0.2","0.44","100","60","4","91","91","true"
"2133","10","1","0.2","0.44","100","60","4","88","88","true"
"2124","10","1","0.2","0.44","100","60","4","100","100","false"
"2132","10","1","0.2","0.44","100","60","4","100","100","false"
"2129","10","1","0.2","0.44","100","60","4","100","100","false"
"2130","10","1","0.2","0.44","100","60","4","100","100","false"
"2135","10","1","0.2","0.44","100","60","4","90","90","true"
"2145","10","1","0.2","0.44","100","60","4","33","33","true"
"2144","10","1","0.2","0.44","100","60","4","52","52","true"
"2121","10","1","0.2","0.44","100","60","4","100","100","false"
"2143","10","1","0.2","0.44","100","60","4","61","61","true"
"2136","10","1","0.2","0.44","100","60","4","86","86","true"
"2152","10","1","0.2","0.44","100","60","4","81","81","true"
"2139","10","1","0.2","0.44","100","60","4","100","100","false"
"2140","10","1","0.2","0.44","100","60","4","100","100","false"
"2149","10","1","0.2","0.44","100","60","4","100","100","false"
"2148","10","1","0.2","0.44","100","60","4","89","89","true"
"2154","10","1","0.2","0.44","100","60","4","78","78","true"
"2160","10","1","0.2","0.44","100","60","4","71","71","true"
"2153","10","1","0.2","0.44","100","60","4","62","62","true"
"2141","10","1","0.2","0.44","100","60","4","100","100","false"
"2158","10","1","0.2","0.44","100","60","4","88","88","true"
"2161","10","1","0.2","0.44","100","60","4","45","45","true"
"2142","10","1","0.2","0.44","100","60","4","100","100","false"
"2147","10","1","0.2","0.44","100","60","4","99","99","true"
"2155","10","1","0.2","0.44","100","60","4","76","76","true"
"2150","10","1","0.2","0.44","100","60","4","100","100","false"
"2151","10","1","0.2","0.44","100","60","4","100","100","false"
"2165","10","1","0.2","0.44","100","60","4","46","46","true"
"2146","10","1","0.2","0.44","100","60","4","100","100","false"
"2156","10","1","0.2","0.44","100","60","4","100","100","false"
"2169","10","1","0.2","0.44","100","60","4","51","51","true"
"2159","10","1","0.2","0.44","100","60","4","100","100","false"
"2157","10","1","0.2","0.44","100","60","4","93","93","true"
"2168","10","1","0.2","0.44","100","60","4","63","63","true"
"2176","10","1","0.2","0.44","100","60","4","57","57","true"
"2164","10","1","0.2","0.44","100","60","4","93","93","true"
"2166","10","1","0.2","0.44","100","60","4","100","100","false"
"2177","10","1","0.2","0.44","100","60","4","57","57","true"
"2174","10","1","0.2","0.44","100","60","4","67","67","true"
"2162","10","1","0.2","0.44","100","60","4","100","100","false"
"2167","10","1","0.2","0.44","100","60","4","100","100","false"
"2172","10","1","0.2","0.44","100","60","4","92","92","true"
"2163","10","1","0.2","0.44","100","60","4","100","100","false"
"2173","10","1","0.2","0.44","100","60","4","100","100","false"
"2186","10","1","0.2","0.44","100","60","4","38","38","true"
"2181","10","1","0.2","0.44","100","60","4","59","59","true"
"2170","10","1","0.2","0.44","100","60","4","100","100","false"
"2178","10","1","0.2","0.44","100","60","4","96","96","true"
"2171","10","1","0.2","0.44","100","60","4","99","99","true"
"2195","10","1","0.2","0.44","100","60","4","17","17","true"
"2175","10","1","0.2","0.44","100","60","4","100","100","false"
"2184","10","1","0.2","0.44","100","60","4","100","100","false"
"2185","10","1","0.2","0.44","100","60","4","100","100","false"
"2196","10","1","0.2","0.44","100","60","4","42","42","true"
"2179","10","1","0.2","0.44","100","60","4","100","100","false"
"2189","10","1","0.2","0.44","100","60","4","70","70","true"
"2200","10","1","0.2","0.44","100","60","4","47","47","true"
"2183","10","1","0.2","0.44","100","60","4","100","100","false"
"2182","10","1","0.2","0.44","100","60","4","100","100","false"
"2187","10","1","0.2","0.44","100","60","4","100","100","false"
"2180","10","1","0.2","0.44","100","60","4","100","100","false"
"2193","10","1","0.2","0.44","100","60","4","96","96","true"
"2192","10","1","0.2","0.44","100","60","4","100","100","false"
"2188","10","1","0.2","0.44","100","60","4","100","100","false"
"2197","10","1","0.2","0.44","100","60","4","71","71","true"
"2210","10","1","0.2","0.44","100","60","6","34","34","true"
"2201","10","1","0.2","0.44","100","60","6","76","76","true"
"2194","10","1","0.2","0.44","100","60","4","100","100","false"
"2190","10","1","0.2","0.44","100","60","4","100","100","false"
"2191","10","1","0.2","0.44","100","60","4","100","100","false"
"2198","10","1","0.2","0.44","100","60","4","100","100","false"
"2203","10","1","0.2","0.44","100","60","6","100","100","false"
"2214","10","1","0.2","0.44","100","60","6","48","48","true"
"2218","10","1","0.2","0.44","100","60","6","31","31","true"
"2199","10","1","0.2","0.44","100","60","4","100","100","false"
"2213","10","1","0.2","0.44","100","60","6","63","63","true"
"2220","10","1","0.2","0.44","100","60","6","25","25","true"
"2204","10","1","0.2","0.44","100","60","6","100","100","false"
"2211","10","1","0.2","0.44","100","60","6","84","84","true"
"2212","10","1","0.2","0.44","100","60","6","75","75","true"
"2202","10","1","0.2","0.44","100","60","6","100","100","false"
"2223","10","1","0.2","0.44","100","60","6","33","33","true"
"2208","10","1","0.2","0.44","100","60","6","100","100","false"
"2219","10","1","0.2","0.44","100","60","6","69","69","true"
"2206","10","1","0.2","0.44","100","60","6","100","100","false"
"2207","10","1","0.2","0.44","100","60","6","100","100","false"
"2221","10","1","0.2","0.44","100","60","6","89","89","true"
"2230","10","1","0.2","0.44","100","60","6","45","45","true"
"2209","10","1","0.2","0.44","100","60","6","100","100","false"
"2205","10","1","0.2","0.44","100","60","6","100","100","false"
"2217","10","1","0.2","0.44","100","60","6","73","73","true"
"2222","10","1","0.2","0.44","100","60","6","66","66","true"
"2228","10","1","0.2","0.44","100","60","6","56","56","true"
"2215","10","1","0.2","0.44","100","60","6","100","100","false"
"2224","10","1","0.2","0.44","100","60","6","94","94","true"
"2226","10","1","0.2","0.44","100","60","6","88","88","true"
"2216","10","1","0.2","0.44","100","60","6","100","100","false"
"2237","10","1","0.2","0.44","100","60","6","57","57","true"
"2229","10","1","0.2","0.44","100","60","6","100","100","false"
"2236","10","1","0.2","0.44","100","60","6","75","75","true"
"2242","10","1","0.2","0.44","100","60","6","50","50","true"
"2240","10","1","0.2","0.44","100","60","6","63","63","true"
"2227","10","1","0.2","0.44","100","60","6","95","95","true"
"2225","10","1","0.2","0.44","100","60","6","100","100","false"
"2239","10","1","0.2","0.44","100","60","6","100","100","false"
"2231","10","1","0.2","0.44","100","60","6","100","100","false"
"2232","10","1","0.2","0.44","100","60","6","100","100","false"
"2241","10","1","0.2","0.44","100","60","6","100","100","false"
"2233","10","1","0.2","0.44","100","60","6","100","100","false"
"2248","10","1","0.2","0.44","100","60","6","58","58","true"
"2235","10","1","0.2","0.44","100","60","6","100","100","false"
"2234","10","1","0.2","0.44","100","60","6","100","100","false"
"2256","10","1","0.2","0.44","100","60","6","37","37","true"
"2238","10","1","0.2","0.44","100","60","6","100","100","false"
"2258","10","1","0.2","0.44","100","60","6","21","21","true"
"2246","10","1","0.2","0.44","100","60","6","100","100","false"
"2251","10","1","0.2","0.44","100","60","6","57","57","true"
"2243","10","1","0.2","0.44","100","60","6","100","100","false"
"2245","10","1","0.2","0.44","100","60","6","100","100","false"
"2257","10","1","0.2","0.44","100","60","6","94","94","true"
"2262","10","1","0.2","0.44","100","60","6","40","40","true"
"2254","10","1","0.2","0.44","100","60","6","100","100","false"
"2265","10","1","0.2","0.44","100","60","6","49","49","true"
"2253","10","1","0.2","0.44","100","60","6","77","77","true"
"2244","10","1","0.2","0.44","100","60","6","100","100","false"
"2260","10","1","0.2","0.44","100","60","6","48","48","true"
"2252","10","1","0.2","0.44","100","60","6","100","100","false"
"2261","10","1","0.2","0.44","100","60","6","74","74","true"
"2259","10","1","0.2","0.44","100","60","6","75","75","true"
"2263","10","1","0.2","0.44","100","60","6","72","72","true"
"2249","10","1","0.2","0.44","100","60","6","100","100","false"
"2247","10","1","0.2","0.44","100","60","6","100","100","false"
"2250","10","1","0.2","0.44","100","60","6","100","100","false"
"2255","10","1","0.2","0.44","100","60","6","100","100","false"
"2268","10","1","0.2","0.44","100","60","6","44","44","true"
"2275","10","1","0.2","0.44","100","60","6","24","24","true"
"2277","10","1","0.2","0.44","100","60","6","74","74","true"
"2264","10","1","0.2","0.44","100","60","6","100","100","false"
"2271","10","1","0.2","0.44","100","60","6","100","100","false"
"2269","10","1","0.2","0.44","100","60","6","92","92","true"
"2270","10","1","0.2","0.44","100","60","6","90","90","true"
"2273","10","1","0.2","0.44","100","60","6","76","76","true"
"2278","10","1","0.2","0.44","100","60","6","74","74","true"
"2266","10","1","0.2","0.44","100","60","6","100","100","false"
"2272","10","1","0.2","0.44","100","60","6","86","86","true"
"2282","10","1","0.2","0.44","100","60","6","81","81","true"
"2293","10","1","0.2","0.44","100","60","6","33","33","true"
"2280","10","1","0.2","0.44","100","60","6","77","77","true"
"2274","10","1","0.2","0.44","100","60","6","100","100","false"
"2267","10","1","0.2","0.44","100","60","6","100","100","false"
"2290","10","1","0.2","0.44","100","60","6","37","37","true"
"2286","10","1","0.2","0.44","100","60","6","100","100","false"
"2281","10","1","0.2","0.44","100","60","6","89","89","true"
"2276","10","1","0.2","0.44","100","60","6","100","100","false"
"2294","10","1","0.2","0.44","100","60","6","53","53","true"
"2289","10","1","0.2","0.44","100","60","6","65","65","true"
"2279","10","1","0.2","0.44","100","60","6","100","100","false"
"2283","10","1","0.2","0.44","100","60","6","100","100","false"
"2285","10","1","0.2","0.44","100","60","6","100","100","false"
"2295","10","1","0.2","0.44","100","60","6","53","53","true"
"2298","10","1","0.2","0.44","100","60","6","49","49","true"
"2303","10","1","0.2","0.44","100","60","8","45","45","true"
"2284","10","1","0.2","0.44","100","60","6","100","100","false"
"2312","10","1","0.2","0.44","100","60","8","36","36","true"
"2297","10","1","0.2","0.44","100","60","6","67","67","true"
"2291","10","1","0.2","0.44","100","60","6","100","100","false"
"2287","10","1","0.2","0.44","100","60","6","100","100","false"
"2306","10","1","0.2","0.44","100","60","8","59","59","true"
"2308","10","1","0.2","0.44","100","60","8","53","53","true"
"2304","10","1","0.2","0.44","100","60","8","100","100","false"
"2307","10","1","0.2","0.44","100","60","8","49","49","true"
"2288","10","1","0.2","0.44","100","60","6","100","100","false"
"2311","10","1","0.2","0.44","100","60","8","42","42","true"
"2292","10","1","0.2","0.44","100","60","6","100","100","false"
"2309","10","1","0.2","0.44","100","60","8","87","87","true"
"2296","10","1","0.2","0.44","100","60","6","100","100","false"
"2301","10","1","0.2","0.44","100","60","8","91","91","true"
"2300","10","1","0.2","0.44","100","60","6","100","100","false"
"2302","10","1","0.2","0.44","100","60","8","92","92","true"
"2299","10","1","0.2","0.44","100","60","6","100","100","false"
"2318","10","1","0.2","0.44","100","60","8","37","37","true"
"2315","10","1","0.2","0.44","100","60","8","72","72","true"
"2320","10","1","0.2","0.44","100","60","8","52","52","true"
"2305","10","1","0.2","0.44","100","60","8","100","100","false"
"2317","10","1","0.2","0.44","100","60","8","71","71","true"
"2316","10","1","0.2","0.44","100","60","8","74","74","true"
"2328","10","1","0.2","0.44","100","60","8","39","39","true"
"2310","10","1","0.2","0.44","100","60","8","100","100","false"
"2326","10","1","0.2","0.44","100","60","8","33","33","true"
"2314","10","1","0.2","0.44","100","60","8","100","100","false"
"2332","10","1","0.2","0.44","100","60","8","57","57","true"
"2313","10","1","0.2","0.44","100","60","8","100","100","false"
"2322","10","1","0.2","0.44","100","60","8","100","100","false"
"2329","10","1","0.2","0.44","100","60","8","66","66","true"
"2339","10","1","0.2","0.44","100","60","8","37","37","true"
"2331","10","1","0.2","0.44","100","60","8","90","90","true"
"2337","10","1","0.2","0.44","100","60","8","51","51","true"
"2327","10","1","0.2","0.44","100","60","8","74","74","true"
"2319","10","1","0.2","0.44","100","60","8","100","100","false"
"2330","10","1","0.2","0.44","100","60","8","50","50","true"
"2321","10","1","0.2","0.44","100","60","8","100","100","false"
"2338","10","1","0.2","0.44","100","60","8","75","75","true"
"2323","10","1","0.2","0.44","100","60","8","100","100","false"
"2335","10","1","0.2","0.44","100","60","8","100","100","false"
"2336","10","1","0.2","0.44","100","60","8","100","100","false"
"2333","10","1","0.2","0.44","100","60","8","100","100","false"
"2325","10","1","0.2","0.44","100","60","8","100","100","false"
"2340","10","1","0.2","0.44","100","60","8","100","100","false"
"2353","10","1","0.2","0.44","100","60","8","28","28","true"
"2342","10","1","0.2","0.44","100","60","8","100","100","false"
"2343","10","1","0.2","0.44","100","60","8","100","100","false"
"2350","10","1","0.2","0.44","100","60","8","75","75","true"
"2324","10","1","0.2","0.44","100","60","8","100","100","false"
"2348","10","1","0.2","0.44","100","60","8","100","100","false"
"2352","10","1","0.2","0.44","100","60","8","55","55","true"
"2341","10","1","0.2","0.44","100","60","8","100","100","false"
"2334","10","1","0.2","0.44","100","60","8","100","100","false"
"2351","10","1","0.2","0.44","100","60","8","100","100","false"
"2345","10","1","0.2","0.44","100","60","8","100","100","false"
"2355","10","1","0.2","0.44","100","60","8","67","67","true"
"2362","10","1","0.2","0.44","100","60","8","34","34","true"
"2344","10","1","0.2","0.44","100","60","8","100","100","false"
"2363","10","1","0.2","0.44","100","60","8","43","43","true"
"2358","10","1","0.2","0.44","100","60","8","79","79","true"
"2349","10","1","0.2","0.44","100","60","8","100","100","false"
"2346","10","1","0.2","0.44","100","60","8","97","97","true"
"2347","10","1","0.2","0.44","100","60","8","92","92","true"
"2365","10","1","0.2","0.44","100","60","8","60","60","true"
"2357","10","1","0.2","0.44","100","60","8","93","93","true"
"2378","10","1","0.2","0.44","100","60","8","25","25","true"
"2354","10","1","0.2","0.44","100","60","8","100","100","false"
"2359","10","1","0.2","0.44","100","60","8","92","92","true"
"2366","10","1","0.2","0.44","100","60","8","100","100","false"
"2361","10","1","0.2","0.44","100","60","8","100","100","false"
"2381","10","1","0.2","0.44","100","60","8","44","44","true"
"2367","10","1","0.2","0.44","100","60","8","100","100","false"
"2364","10","1","0.2","0.44","100","60","8","100","100","false"
"2375","10","1","0.2","0.44","100","60","8","59","59","true"
"2356","10","1","0.2","0.44","100","60","8","100","100","false"
"2360","10","1","0.2","0.44","100","60","8","100","100","false"
"2374","10","1","0.2","0.44","100","60","8","92","92","true"
"2376","10","1","0.2","0.44","100","60","8","86","86","true"
"2368","10","1","0.2","0.44","100","60","8","100","100","false"
"2371","10","1","0.2","0.44","100","60","8","100","100","false"
"2370","10","1","0.2","0.44","100","60","8","100","100","false"
"2373","10","1","0.2","0.44","100","60","8","100","100","false"
"2369","10","1","0.2","0.44","100","60","8","100","100","false"
"2372","10","1","0.2","0.44","100","60","8","100","100","false"
"2385","10","1","0.2","0.44","100","60","8","61","61","true"
"2377","10","1","0.2","0.44","100","60","8","100","100","false"
"2379","10","1","0.2","0.44","100","60","8","100","100","false"
"2387","10","1","0.2","0.44","100","60","8","61","61","true"
"2380","10","1","0.2","0.44","100","60","8","100","100","false"
"2391","10","1","0.2","0.44","100","60","8","45","45","true"
"2384","10","1","0.2","0.44","100","60","8","99","99","true"
"2383","10","1","0.2","0.44","100","60","8","100","100","false"
"2382","10","1","0.2","0.44","100","60","8","100","100","false"
"2389","10","1","0.2","0.44","100","60","8","100","100","false"
"2390","10","1","0.2","0.44","100","60","8","100","100","false"
"2393","10","1","0.2","0.44","100","60","8","83","83","true"
"2388","10","1","0.2","0.44","100","60","8","100","100","false"
"2404","10","1","0.2","0.44","100","60","10","41","41","true"
"2392","10","1","0.2","0.44","100","60","8","79","79","true"
"2386","10","1","0.2","0.44","100","60","8","100","100","false"
"2402","10","1","0.2","0.44","100","60","10","53","53","true"
"2403","10","1","0.2","0.44","100","60","10","75","75","true"
"2395","10","1","0.2","0.44","100","60","8","81","81","true"
"2400","10","1","0.2","0.44","100","60","8","93","93","true"
"2394","10","1","0.2","0.44","100","60","8","100","100","false"
"2397","10","1","0.2","0.44","100","60","8","100","100","false"
"2398","10","1","0.2","0.44","100","60","8","100","100","false"
