"BehaviorSpace results (NetLogo 6.2.0)"
"wild_dogs.nlogo"
"vary_meeting_disp_mortality"
"11/01/2021 22:21:42:264 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-initial-packs","mean-meeting-rate","mortality-adult","mortality-disperser","years-to-simulate","carrying-capacity","mean-initial-pack-size","[step]","ticks","extinct?"
"6607","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6606","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6610","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6609","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6612","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6611","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6616","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6622","10","3.5","0.2","0.35","100","60","5","76","76","true"
"6615","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6614","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6613","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6626","10","3.5","0.2","0.35","100","60","5","80","80","true"
"6617","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6625","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6624","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6621","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6637","10","3.5","0.2","0.35","100","60","5","73","73","true"
"6618","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6619","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6628","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6620","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6623","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6642","10","3.5","0.2","0.35","100","60","5","27","27","true"
"6627","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6629","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6631","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6639","10","3.5","0.2","0.35","100","60","5","76","76","true"
"6630","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6633","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6635","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6647","10","3.5","0.2","0.35","100","60","5","96","96","true"
"6632","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6634","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6636","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6638","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6640","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6645","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6641","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6648","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6646","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6643","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6649","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6644","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6650","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6657","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6651","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6665","10","3.5","0.2","0.35","100","60","5","88","88","true"
"6652","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6654","10","3.5","0.2","0.35","100","60","5","93","93","true"
"6653","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6656","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6659","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6662","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6660","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6658","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6663","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6672","10","3.5","0.2","0.35","100","60","5","66","66","true"
"6661","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6664","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6668","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6655","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6674","10","3.5","0.2","0.35","100","60","5","60","60","true"
"6677","10","3.5","0.2","0.35","100","60","5","47","47","true"
"6673","10","3.5","0.2","0.35","100","60","5","72","72","true"
"6689","10","3.5","0.2","0.35","100","60","5","44","44","true"
"6666","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6667","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6669","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6671","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6670","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6687","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6682","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6676","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6680","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6678","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6690","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6675","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6679","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6685","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6684","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6681","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6683","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6688","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6686","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6691","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6697","10","3.5","0.2","0.35","100","60","5","92","92","true"
"6692","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6700","10","3.5","0.2","0.35","100","60","5","58","58","true"
"6698","10","3.5","0.2","0.35","100","60","5","71","71","true"
"6703","10","3.5","0.2","0.4","100","60","5","56","56","true"
"6693","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6702","10","3.5","0.2","0.4","100","60","5","58","58","true"
"6704","10","3.5","0.2","0.4","100","60","5","72","72","true"
"6695","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6706","10","3.5","0.2","0.4","100","60","5","66","66","true"
"6696","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6708","10","3.5","0.2","0.4","100","60","5","62","62","true"
"6694","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6710","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6721","10","3.5","0.2","0.4","100","60","5","81","81","true"
"6705","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6707","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6699","10","3.5","0.2","0.35","100","60","5","100","100","false"
"6720","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6701","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6713","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6712","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6709","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6714","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6717","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6722","10","3.5","0.2","0.4","100","60","5","52","52","true"
"6711","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6715","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6724","10","3.5","0.2","0.4","100","60","5","70","70","true"
"6718","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6732","10","3.5","0.2","0.4","100","60","5","71","71","true"
"6716","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6719","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6725","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6743","10","3.5","0.2","0.4","100","60","5","38","38","true"
"6735","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6726","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6727","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6740","10","3.5","0.2","0.4","100","60","5","82","82","true"
"6730","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6723","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6736","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6737","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6729","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6728","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6742","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6734","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6752","10","3.5","0.2","0.4","100","60","5","23","23","true"
"6733","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6731","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6744","10","3.5","0.2","0.4","100","60","5","87","87","true"
"6741","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6739","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6755","10","3.5","0.2","0.4","100","60","5","39","39","true"
"6738","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6749","10","3.5","0.2","0.4","100","60","5","74","74","true"
"6747","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6753","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6745","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6767","10","3.5","0.2","0.4","100","60","5","36","36","true"
"6746","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6750","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6766","10","3.5","0.2","0.4","100","60","5","67","67","true"
"6764","10","3.5","0.2","0.4","100","60","5","77","77","true"
"6751","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6757","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6748","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6763","10","3.5","0.2","0.4","100","60","5","81","81","true"
"6765","10","3.5","0.2","0.4","100","60","5","94","94","true"
"6754","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6771","10","3.5","0.2","0.4","100","60","5","36","36","true"
"6758","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6761","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6756","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6780","10","3.5","0.2","0.4","100","60","5","38","38","true"
"6769","10","3.5","0.2","0.4","100","60","5","79","79","true"
"6760","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6762","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6759","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6770","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6786","10","3.5","0.2","0.4","100","60","5","44","44","true"
"6777","10","3.5","0.2","0.4","100","60","5","86","86","true"
"6779","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6768","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6782","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6784","10","3.5","0.2","0.4","100","60","5","69","69","true"
"6788","10","3.5","0.2","0.4","100","60","5","94","94","true"
"6778","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6776","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6775","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6795","10","3.5","0.2","0.4","100","60","5","33","33","true"
"6773","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6781","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6794","10","3.5","0.2","0.4","100","60","5","71","71","true"
"6772","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6774","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6787","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6783","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6785","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6801","10","3.5","0.2","0.45","100","60","5","76","76","true"
"6802","10","3.5","0.2","0.45","100","60","5","55","55","true"
"6807","10","3.5","0.2","0.45","100","60","5","41","41","true"
"6791","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6793","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6789","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6792","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6798","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6805","10","3.5","0.2","0.45","100","60","5","66","66","true"
"6790","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6803","10","3.5","0.2","0.45","100","60","5","84","84","true"
"6799","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6810","10","3.5","0.2","0.45","100","60","5","62","62","true"
"6806","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6800","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6812","10","3.5","0.2","0.45","100","60","5","73","73","true"
"6796","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6809","10","3.5","0.2","0.45","100","60","5","93","93","true"
"6808","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6797","10","3.5","0.2","0.4","100","60","5","100","100","false"
"6814","10","3.5","0.2","0.45","100","60","5","71","71","true"
"6804","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6823","10","3.5","0.2","0.45","100","60","5","53","53","true"
"6828","10","3.5","0.2","0.45","100","60","5","26","26","true"
"6818","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6816","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6817","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6811","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6815","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6830","10","3.5","0.2","0.45","100","60","5","47","47","true"
"6832","10","3.5","0.2","0.45","100","60","5","78","78","true"
"6829","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6813","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6833","10","3.5","0.2","0.45","100","60","5","54","54","true"
"6819","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6821","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6822","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6834","10","3.5","0.2","0.45","100","60","5","70","70","true"
"6827","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6826","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6820","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6825","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6831","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6841","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6824","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6837","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6849","10","3.5","0.2","0.45","100","60","5","87","87","true"
"6838","10","3.5","0.2","0.45","100","60","5","76","76","true"
"6848","10","3.5","0.2","0.45","100","60","5","56","56","true"
"6835","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6840","10","3.5","0.2","0.45","100","60","5","98","98","true"
"6839","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6845","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6847","10","3.5","0.2","0.45","100","60","5","81","81","true"
"6843","10","3.5","0.2","0.45","100","60","5","84","84","true"
"6846","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6857","10","3.5","0.2","0.45","100","60","5","59","59","true"
"6836","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6850","10","3.5","0.2","0.45","100","60","5","93","93","true"
"6844","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6842","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6851","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6868","10","3.5","0.2","0.45","100","60","5","38","38","true"
"6852","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6854","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6870","10","3.5","0.2","0.45","100","60","5","68","68","true"
"6869","10","3.5","0.2","0.45","100","60","5","45","45","true"
"6861","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6864","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6863","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6853","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6859","10","3.5","0.2","0.45","100","60","5","94","94","true"
"6866","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6862","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6874","10","3.5","0.2","0.45","100","60","5","41","41","true"
"6855","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6860","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6873","10","3.5","0.2","0.45","100","60","5","62","62","true"
"6856","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6858","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6875","10","3.5","0.2","0.45","100","60","5","61","61","true"
"6876","10","3.5","0.2","0.45","100","60","5","68","68","true"
"6882","10","3.5","0.2","0.45","100","60","5","95","95","true"
"6871","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6865","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6883","10","3.5","0.2","0.45","100","60","5","82","82","true"
"6892","10","3.5","0.2","0.45","100","60","5","37","37","true"
"6867","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6890","10","3.5","0.2","0.45","100","60","5","43","43","true"
"6872","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6880","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6877","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6881","10","3.5","0.2","0.45","100","60","5","94","94","true"
"6887","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6889","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6896","10","3.5","0.2","0.45","100","60","5","89","89","true"
"6885","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6878","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6904","10","3.5","0.2","0.5","100","60","5","60","60","true"
"6886","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6891","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6879","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6899","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6884","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6906","10","3.5","0.2","0.5","100","60","5","32","32","true"
"6888","10","3.5","0.2","0.45","100","60","5","98","98","true"
"6895","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6894","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6893","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6897","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6900","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6912","10","3.5","0.2","0.5","100","60","5","85","85","true"
"6898","10","3.5","0.2","0.45","100","60","5","100","100","false"
"6909","10","3.5","0.2","0.5","100","60","5","80","80","true"
"6901","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6905","10","3.5","0.2","0.5","100","60","5","86","86","true"
"6902","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6903","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6915","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6914","10","3.5","0.2","0.5","100","60","5","70","70","true"
"6917","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6907","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6911","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6925","10","3.5","0.2","0.5","100","60","5","42","42","true"
"6922","10","3.5","0.2","0.5","100","60","5","49","49","true"
"6910","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6918","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6908","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6923","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6913","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6926","10","3.5","0.2","0.5","100","60","5","43","43","true"
"6924","10","3.5","0.2","0.5","100","60","5","87","87","true"
"6934","10","3.5","0.2","0.5","100","60","5","56","56","true"
"6919","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6916","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6920","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6942","10","3.5","0.2","0.5","100","60","5","27","27","true"
"6938","10","3.5","0.2","0.5","100","60","5","55","55","true"
"6935","10","3.5","0.2","0.5","100","60","5","76","76","true"
"6933","10","3.5","0.2","0.5","100","60","5","73","73","true"
"6929","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6930","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6943","10","3.5","0.2","0.5","100","60","5","55","55","true"
"6932","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6949","10","3.5","0.2","0.5","100","60","5","38","38","true"
"6927","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6950","10","3.5","0.2","0.5","100","60","5","38","38","true"
"6952","10","3.5","0.2","0.5","100","60","5","45","45","true"
"6921","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6931","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6941","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6937","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6936","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6928","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6954","10","3.5","0.2","0.5","100","60","5","30","30","true"
"6940","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6939","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6951","10","3.5","0.2","0.5","100","60","5","68","68","true"
"6961","10","3.5","0.2","0.5","100","60","5","26","26","true"
"6955","10","3.5","0.2","0.5","100","60","5","55","55","true"
"6947","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6944","10","3.5","0.2","0.5","100","60","5","96","96","true"
"6945","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6966","10","3.5","0.2","0.5","100","60","5","43","43","true"
"6946","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6958","10","3.5","0.2","0.5","100","60","5","99","99","true"
"6956","10","3.5","0.2","0.5","100","60","5","96","96","true"
"6960","10","3.5","0.2","0.5","100","60","5","65","65","true"
"6963","10","3.5","0.2","0.5","100","60","5","99","99","true"
"6953","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6965","10","3.5","0.2","0.5","100","60","5","74","74","true"
"6948","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6978","10","3.5","0.2","0.5","100","60","5","35","35","true"
"6973","10","3.5","0.2","0.5","100","60","5","48","48","true"
"6968","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6977","10","3.5","0.2","0.5","100","60","5","33","33","true"
"6969","10","3.5","0.2","0.5","100","60","5","97","97","true"
"6962","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6974","10","3.5","0.2","0.5","100","60","5","55","55","true"
"6964","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6967","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6959","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6957","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6976","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6970","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6986","10","3.5","0.2","0.5","100","60","5","55","55","true"
"6982","10","3.5","0.2","0.5","100","60","5","62","62","true"
"6980","10","3.5","0.2","0.5","100","60","5","96","96","true"
"6995","10","3.5","0.2","0.5","100","60","5","24","24","true"
"6981","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6971","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6983","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6985","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6975","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6992","10","3.5","0.2","0.5","100","60","5","99","99","true"
"6991","10","3.5","0.2","0.5","100","60","5","68","68","true"
"7002","10","3.5","0.2","0.55","100","60","5","23","23","true"
"6979","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6972","10","3.5","0.2","0.5","100","60","5","100","100","false"
"7007","10","3.5","0.2","0.55","100","60","5","21","21","true"
"6994","10","3.5","0.2","0.5","100","60","5","71","71","true"
"7003","10","3.5","0.2","0.55","100","60","5","38","38","true"
"7008","10","3.5","0.2","0.55","100","60","5","15","15","true"
"6993","10","3.5","0.2","0.5","100","60","5","81","81","true"
"6987","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6984","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6989","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6997","10","3.5","0.2","0.5","100","60","5","89","89","true"
"7012","10","3.5","0.2","0.55","100","60","5","41","41","true"
"7004","10","3.5","0.2","0.55","100","60","5","75","75","true"
"6988","10","3.5","0.2","0.5","100","60","5","100","100","false"
"7013","10","3.5","0.2","0.55","100","60","5","47","47","true"
"6990","10","3.5","0.2","0.5","100","60","5","100","100","false"
"7011","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7009","10","3.5","0.2","0.55","100","60","5","78","78","true"
"7019","10","3.5","0.2","0.55","100","60","5","53","53","true"
"7016","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7006","10","3.5","0.2","0.55","100","60","5","91","91","true"
"6996","10","3.5","0.2","0.5","100","60","5","100","100","false"
"7000","10","3.5","0.2","0.5","100","60","5","100","100","false"
"6999","10","3.5","0.2","0.5","100","60","5","100","100","false"
"7001","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7017","10","3.5","0.2","0.55","100","60","5","100","100","false"
"6998","10","3.5","0.2","0.5","100","60","5","100","100","false"
"7005","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7018","10","3.5","0.2","0.55","100","60","5","97","97","true"
"7030","10","3.5","0.2","0.55","100","60","5","24","24","true"
"7026","10","3.5","0.2","0.55","100","60","5","66","66","true"
"7023","10","3.5","0.2","0.55","100","60","5","83","83","true"
"7010","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7029","10","3.5","0.2","0.55","100","60","5","47","47","true"
"7020","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7035","10","3.5","0.2","0.55","100","60","5","48","48","true"
"7025","10","3.5","0.2","0.55","100","60","5","71","71","true"
"7014","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7038","10","3.5","0.2","0.55","100","60","5","33","33","true"
"7032","10","3.5","0.2","0.55","100","60","5","51","51","true"
"7021","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7047","10","3.5","0.2","0.55","100","60","5","25","25","true"
"7028","10","3.5","0.2","0.55","100","60","5","97","97","true"
"7015","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7022","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7024","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7031","10","3.5","0.2","0.55","100","60","5","92","92","true"
"7034","10","3.5","0.2","0.55","100","60","5","59","59","true"
"7039","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7033","10","3.5","0.2","0.55","100","60","5","95","95","true"
"7027","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7043","10","3.5","0.2","0.55","100","60","5","65","65","true"
"7045","10","3.5","0.2","0.55","100","60","5","40","40","true"
"7048","10","3.5","0.2","0.55","100","60","5","58","58","true"
"7036","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7040","10","3.5","0.2","0.55","100","60","5","85","85","true"
"7051","10","3.5","0.2","0.55","100","60","5","67","67","true"
"7041","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7037","10","3.5","0.2","0.55","100","60","5","100","100","false"
"7042","10","3.5","0.2","0.55","100","60","5","83","83","true"
"7052","10","3.5","0.2","0.55","100","60","5","90","90","true"
"7056","10","3.5","0.2","0.55","100","60","5","70","70","true"
"7063","10","3.5","0.2","0.55","100","60","5","44","44","true"
"7057","10","3.5","0.2","0.55","100","60","5","97","97","true"
