"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"business-investor.nlogo"
"vary profit"
"09/28/2025 22:18:16:098 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-9","9","-9","9"
"[run number]","number-of-links","profit-multiplier","risk-multiplier","vision-mode","objective","number-investors","max-ticks","[step]","mean [wealth] of turtles","standard-deviation [wealth] of turtles","mean [profit] of patches with [any? turtles-here]","mean [annual-risk] of patches with [any? turtles-here]"
"461","0","0.95","1","neighbors","Optimize","25","50","24","202265.3490143972","161121.10692029906","12250.203545133581","0.03737702269802257"
"454","0","0.95","1","neighbors","Optimize","25","50","40","300484.70355626283","257448.6721096632","10417.178345509203","0.03023288876307475"
"462","0","0.95","1","neighbors","Optimize","25","50","25","226692.781038048","165070.54955662877","11657.215000288614","0.02940189780428428"
"457","0","0.95","1","neighbors","Optimize","25","50","43","350019.40759908094","202180.9816801204","10793.948557367585","0.029210138970194914"
"453","0","0.95","1","neighbors","Optimize","25","50","50","371647.3097432866","197193.1598600575","11906.779446279297","0.02804241686231603"
"464","0","0.95","1","neighbors","Optimize","25","50","7","79143.16327436037","36435.01328257541","12865.33255293335","0.03809234692474082"
"448","0","0.9","1","neighbors","Optimize","25","50","25","196371.61936060124","123858.85637131684","10059.73711893242","0.02892149661660377"
"459","0","0.95","1","neighbors","Optimize","25","50","34","260728.55985758308","116394.33244801288","10020.944157565315","0.029518127636818377"
"455","0","0.95","1","neighbors","Optimize","25","50","38","270382.2744660361","174770.39408018513","7811.105021714277","0.02699106896384884"
"465","0","0.95","1","neighbors","Optimize","25","50","6","62414.3126318079","37427.342177718885","12020.391738547625","0.04348705255008669"
"460","0","0.95","1","neighbors","Optimize","25","50","35","226389.59656641685","221353.65966858494","10128.063956348806","0.02732303727744815"
"462","0","0.95","1","neighbors","Optimize","25","50","26","238349.99603833654","167392.18949935673","11657.215000288614","0.029401897804284288"
"456","0","0.95","1","neighbors","Optimize","25","50","43","237593.81409840687","147045.0352845907","9066.61524610574","0.026323973115736962"
"458","0","0.95","1","neighbors","Optimize","25","50","36","255481.9451426387","201265.1508538333","8919.83030955277","0.028385132044391276"
"452","0","0.95","1","neighbors","Optimize","25","50","44","252658.81546210567","177899.9587701273","9877.484961406679","0.029979719075901915"
"463","0","0.95","1","neighbors","Optimize","25","50","13","118977.42108559253","74605.08686255153","13800.098681890704","0.035439243150641356"
"461","0","0.95","1","neighbors","Optimize","25","50","25","210811.30270854518","168589.9799935734","12507.187327454532","0.03630836818161805"
"457","0","0.95","1","neighbors","Optimize","25","50","44","361060.42390200676","203802.90760937062","11041.016302925778","0.02923271151871064"
"464","0","0.95","1","neighbors","Optimize","25","50","8","86421.00651053872","42480.891777637495","12865.332552933356","0.03809234692474082"
"465","0","0.95","1","neighbors","Optimize","25","50","7","69329.23128757977","46988.26225679895","11879.010308680288","0.041835926051087914"
"448","0","0.9","1","neighbors","Optimize","25","50","26","198490.20798701103","131756.01059958705","10059.73711893242","0.028921496616603766"
"454","0","0.95","1","neighbors","Optimize","25","50","41","311398.8446428359","260897.44995335367","10914.141086573161","0.03223731504173591"
"460","0","0.95","1","neighbors","Optimize","25","50","36","236517.6605227656","226127.79005827341","10128.063956348806","0.027323037277448146"
"455","0","0.95","1","neighbors","Optimize","25","50","39","278993.259307949","176560.1651413586","8610.98484191295","0.029396005031811594"
"463","0","0.95","1","neighbors","Optimize","25","50","14","127096.2587074253","79463.84248893509","13800.098681890699","0.035439243150641356"
"462","0","0.95","1","neighbors","Optimize","25","50","27","240672.20196268437","177238.00033604656","11374.912026802294","0.027934947295770632"
"466","0","0.95","1","neighbors","Optimize","25","50","0","0","0","4936.89093241903","0.0557844206571773"
"456","0","0.95","1","neighbors","Optimize","25","50","44","246474.57959628402","149288.12569138544","8880.765497877182","0.025694581303337873"
"459","0","0.95","1","neighbors","Optimize","25","50","35","259518.51409872304","128698.45860919936","10020.944157565315","0.02951812763681838"
"457","0","0.95","1","neighbors","Optimize","25","50","45","361828.38281134225","217770.7518001885","10737.317289860264","0.027636367082963194"
"465","0","0.95","1","neighbors","Optimize","25","50","8","81430.54097745566","51902.72089573008","12101.309689875909","0.041116302241977466"
"458","0","0.95","1","neighbors","Optimize","25","50","37","263897.6033772072","203408.51493944137","8415.658234568496","0.025388270743347107"
"464","0","0.95","1","neighbors","Optimize","25","50","9","94251.70610752956","48309.93035501727","12298.346993513856","0.0358753735234089"
"448","0","0.9","1","neighbors","Optimize","25","50","27","208768.3422240073","132760.38099174225","10278.134236996262","0.02996775572391004"
"460","0","0.95","1","neighbors","Optimize","25","50","37","239739.52395088744","235867.3083723897","10128.063956348806","0.02732303727744815"
"461","0","0.95","1","neighbors","Optimize","25","50","26","223466.10630328796","171500.00254782892","12654.803594742769","0.03844944591958386"
"463","0","0.95","1","neighbors","Optimize","25","50","15","127733.37176424213","88024.61853394091","13800.098681890704","0.035439243150641356"
"455","0","0.95","1","neighbors","Optimize","25","50","40","270695.91571701836","185180.30686136853","8551.360792094278","0.028669176351718253"
"452","0","0.95","1","neighbors","Optimize","25","50","45","260440.31920325034","180773.15063746396","9877.484961406679","0.02997971907590191"
"454","0","0.95","1","neighbors","Optimize","25","50","42","315331.18842300965","270737.52325295523","10914.141086573163","0.03223731504173592"
"462","0","0.95","1","neighbors","Optimize","25","50","28","252047.1139894867","180166.24228820862","11374.912026802294","0.02793494729577063"
"457","0","0.95","1","neighbors","Optimize","25","50","46","372565.7001012024","219651.58483311877","10737.317289860264","0.027636367082963194"
"456","0","0.95","1","neighbors","Optimize","25","50","45","236445.60360307488","152652.9271095039","8391.597909280994","0.02483197404207232"
"465","0","0.95","1","neighbors","Optimize","25","50","9","83153.11344578608","51579.14515157244","12101.309689875907","0.04111630224197747"
"466","0","0.95","1","neighbors","Optimize","25","50","1","11012.441939443415","5038.454755136678","11415.441579550754","0.044834707300276826"
"458","0","0.95","1","neighbors","Optimize","25","50","38","272336.04246658226","205649.79541895364","8438.439089375182","0.02535563689129912"
"464","0","0.95","1","neighbors","Optimize","25","50","10","99908.7052314093","56938.35955756824","12044.106462261123","0.03357284713137951"
"460","0","0.95","1","neighbors","Optimize","25","50","38","249867.5879072362","240581.90731626193","10128.063956348806","0.027323037277448146"
"459","0","0.95","1","neighbors","Optimize","25","50","36","269539.45825628843","128581.19629211263","10020.944157565316","0.029518127636818377"
"463","0","0.95","1","neighbors","Optimize","25","50","16","141387.53649891724","89043.83446492262","13654.164734675105","0.03412348021745118"
"448","0","0.9","1","neighbors","Optimize","25","50","28","218758.3907794628","134323.6644241593","9990.048555455489","0.027535502746643882"
"457","0","0.95","1","neighbors","Optimize","25","50","47","383303.01739106275","221620.30638788527","10737.317289860262","0.027636367082963194"
"456","0","0.95","1","neighbors","Optimize","25","50","46","231674.45945642565","160023.73842210684","8391.597909280996","0.02483197404207232"
"461","0","0.95","1","neighbors","Optimize","25","50","27","203470.33969644614","133947.45730344008","12507.18732745453","0.03630836818161805"
"465","0","0.95","1","neighbors","Optimize","25","50","10","95254.42313566199","54685.79232242962","12101.309689875909","0.04111630224197747"
"462","0","0.95","1","neighbors","Optimize","25","50","29","262416.6389376176","180557.98850831736","10369.524948130937","0.026663890311631702"
"466","0","0.95","1","neighbors","Optimize","25","50","2","22038.800731031693","10163.653147926801","11729.517493514226","0.040734169615783626"
"455","0","0.95","1","neighbors","Optimize","25","50","41","247448.6570547748","161162.4133661868","8633.079454658506","0.029843489008837727"
"464","0","0.95","1","neighbors","Optimize","25","50","11","109745.7995750225","61896.23207057456","12298.34699351386","0.035875373523408915"
"460","0","0.95","1","neighbors","Optimize","25","50","39","259995.65186358496","245422.56134781695","10128.063956348806","0.027323037277448142"
"457","0","0.95","1","neighbors","Optimize","25","50","48","389234.4779842241","230976.21594354184","10737.317289860262","0.027636367082963183"
"452","0","0.95","1","neighbors","Optimize","25","50","46","260862.894093237","188807.71189046607","9877.484961406677","0.029979719075901908"
"458","0","0.95","1","neighbors","Optimize","25","50","39","280774.4815559575","208004.0250405065","8438.439089375184","0.025355636891299115"
"463","0","0.95","1","neighbors","Optimize","25","50","17","150210.67156761556","95510.94086665509","13322.033232802838","0.03172499225378388"
"454","0","0.95","1","neighbors","Optimize","25","50","43","326563.23982511216","273771.0077912006","11232.051402102517","0.03382418982824898"
"456","0","0.95","1","neighbors","Optimize","25","50","47","240233.88798219844","160517.56334133018","8559.428525772777","0.02441387682465108"
"465","0","0.95","1","neighbors","Optimize","25","50","11","107355.7328255379","58254.00586412673","12101.309689875907","0.04111630224197748"
"459","0","0.95","1","neighbors","Optimize","25","50","37","258031.0881112763","128598.93216419194","10020.944157565315","0.02951812763681838"
"448","0","0.9","1","neighbors","Optimize","25","50","29","223302.73463771027","142484.9831496201","9937.52819990896","0.027289024800207055"
"466","0","0.95","1","neighbors","Optimize","25","50","3","34250.49419692874","14414.230319505916","12211.69346589704","0.04027260862768354"
"462","0","0.95","1","neighbors","Optimize","25","50","30","272866.90359041555","181372.16526466157","10450.264652797974","0.026706472959919438"
"457","0","0.95","1","neighbors","Optimize","25","50","49","400134.89141753106","232912.3630322695","10900.413433307","0.029223273359460816"
"464","0","0.95","1","neighbors","Optimize","25","50","12","121962.51969236055","63339.401632642934","12216.720117338062","0.035204246629145286"
"460","0","0.95","1","neighbors","Optimize","25","50","40","269495.0820841701","250588.65911176734","9499.430220584974","0.0246434112947607"
"458","0","0.95","1","neighbors","Optimize","25","50","40","276621.3018294729","218270.5781421139","8277.323417014568","0.024447619114495334"
"463","0","0.95","1","neighbors","Optimize","25","50","18","163532.7048004184","97426.80259225429","13322.033232802838","0.03172499225378388"
"461","0","0.95","1","neighbors","Optimize","25","50","28","204936.94971629564","145836.00675610462","12507.187327454532","0.03630836818161805"
"465","0","0.95","1","neighbors","Optimize","25","50","12","111169.62762591781","66444.80619169788","12101.309689875907","0.041116302241977466"
"466","0","0.95","1","neighbors","Optimize","25","50","4","42187.380333754394","22667.93821867379","12211.69346589704","0.04027260862768353"
"457","0","0.95","1","neighbors","Optimize","25","50","50","408103.140621272","239722.4718394156","10900.413433306998","0.029223273359460816"
"456","0","0.95","1","neighbors","Optimize","25","50","48","241293.7976047076","168207.00600872084","8030.694924171557","0.022312403658654965"
"448","0","0.9","1","neighbors","Optimize","25","50","30","233005.71372530196","144889.7755773283","10088.709165143737","0.02858802516477767"
"464","0","0.95","1","neighbors","Optimize","25","50","13","130890.37516524963","69813.65061920142","12216.72011733806","0.03520424662914528"
"462","0","0.95","1","neighbors","Optimize","25","50","31","281976.02659840544","184411.63905058548","10450.264652797976","0.026706472959919438"
"455","0","0.95","1","neighbors","Optimize","25","50","42","252623.92492214555","165828.2967700757","8551.360792094281","0.02866917635171825"
"452","0","0.95","1","neighbors","Optimize","25","50","47","270740.3790546437","189141.08676958818","9877.484961406679","0.02997971907590191"
"460","0","0.95","1","neighbors","Optimize","25","50","41","278994.512304755","255863.96578925705","9499.430220584974","0.024643411294760706"
"466","0","0.95","1","neighbors","Optimize","25","50","5","49469.82019700756","24554.690774621817","12211.69346589704","0.04027260862768353"
"465","0","0.95","1","neighbors","Optimize","25","50","13","122417.50208243693","68053.30888729368","11247.874456519097","0.038568253092327184"
"459","0","0.95","1","neighbors","Optimize","25","50","38","268052.0322688416","127355.46735533728","10020.944157565315","0.02951812763681837"
"462","0","0.95","1","neighbors","Optimize","25","50","32","292246.01204565814","185756.7277699534","10269.985447252671","0.02585539203847966"
"454","0","0.95","1","neighbors","Optimize","25","50","44","337795.2912272148","276931.0050413255","11232.051402102517","0.03382418982824898"
"458","0","0.95","1","neighbors","Optimize","25","50","41","277298.2098247455","227448.6999075299","8333.389203116312","0.024055271018529615"
"456","0","0.95","1","neighbors","Optimize","25","50","49","249853.22613048035","168537.01746924172","8559.428525772777","0.024413876824651078"
"448","0","0.9","1","neighbors","Optimize","25","50","31","238958.51003350556","152517.98730113593","10088.709165143737","0.028588025164777667"
"464","0","0.95","1","neighbors","Optimize","25","50","14","143188.7221587635","71800.39251273972","12298.346993513856","0.035875373523408915"
"461","0","0.95","1","neighbors","Optimize","25","50","29","195307.1748866882","154809.88499356824","12507.187327454534","0.03630836818161805"
"463","0","0.95","1","neighbors","Optimize","25","50","19","176854.73803322125","99732.2244597413","13322.03323280284","0.03172499225378388"
"460","0","0.95","1","neighbors","Optimize","25","50","42","276233.91688303964","270423.76467703603","9499.430220584976","0.024643411294760706"
"465","0","0.95","1","neighbors","Optimize","25","50","14","133665.37653895598","70133.8700897823","11247.874456519101","0.038568253092327184"
"467","0","0.95","1","neighbors","Optimize","25","50","0","0","0","3957.010286457649","0.05291737271614176"
"462","0","0.95","1","neighbors","Optimize","25","50","33","285954.66133156756","194886.72088628777","9744.9741126279","0.02490339360118221"
"452","0","0.95","1","neighbors","Optimize","25","50","48","279360.27528389305","191463.14608093927","9877.484961406677","0.029979719075901915"
"455","0","0.95","1","neighbors","Optimize","25","50","43","261175.28571423984","165831.31157123958","8551.36079209428","0.028669176351718253"
"458","0","0.95","1","neighbors","Optimize","25","50","42","272733.48900473735","236816.22537334845","8333.389203116312","0.024055271018529615"
"464","0","0.95","1","neighbors","Optimize","25","50","15","148845.1475290917","80299.2977788928","12298.34699351386","0.0358753735234089"
"454","0","0.95","1","neighbors","Optimize","25","50","45","344654.1593773008","284923.5218791158","11232.051402102517","0.03382418982824899"
"448","0","0.9","1","neighbors","Optimize","25","50","32","249047.21919864934","154655.98467863593","10088.709165143737","0.028588025164777674"
"459","0","0.95","1","neighbors","Optimize","25","50","39","277038.3114246057","126586.47418215094","8986.279155764167","0.025590686122620325"
"463","0","0.95","1","neighbors","Optimize","25","50","20","190176.77126602406","102400.89854219093","13322.033232802838","0.03172499225378388"
"456","0","0.95","1","neighbors","Optimize","25","50","50","257978.46489883855","169103.33234793958","8125.238768358238","0.02265210730514098"
"460","0","0.95","1","neighbors","Optimize","25","50","43","283332.20798631967","277773.91393315815","9499.430220584976","0.0246434112947607"
"465","0","0.95","1","neighbors","Optimize","25","50","15","144508.3387183371","72156.6846379058","10842.96217938107","0.037047648560396614"
"461","0","0.95","1","neighbors","Optimize","25","50","30","208032.59818566113","155584.2606441125","12725.423298972859","0.03810769875365108"
"467","0","0.95","1","neighbors","Optimize","25","50","1","10945.885692846869","5290.702617274358","10945.885692846869","0.05100237834884777"
"462","0","0.95","1","neighbors","Optimize","25","50","34","272361.1970417303","193920.74974862064","10080.959669456573","0.026121936854960403"
"464","0","0.95","1","neighbors","Optimize","25","50","16","160889.25399135283","83084.20740953139","12044.106462261125","0.033572847131379514"
"458","0","0.95","1","neighbors","Optimize","25","50","43","281066.87820785365","239407.36759315716","8333.389203116314","0.024055271018529608"
"463","0","0.95","1","neighbors","Optimize","25","50","21","194754.8120895246","116495.80511683256","13322.03323280284","0.03172499225378388"
"448","0","0.9","1","neighbors","Optimize","25","50","33","258833.94445191376","157207.33871124368","9786.725253264507","0.026650171369617115"
"466","0","0.95","1","neighbors","Optimize","25","50","6","61558.35455210958","26705.548094361995","12088.534355102025","0.03886668352426482"
"455","0","0.95","1","neighbors","Optimize","25","50","44","258899.4003810795","174544.19612596327","8551.36079209428","0.028669176351718253"
"465","0","0.95","1","neighbors","Optimize","25","50","16","147519.51038300782","80444.38902994189","10589.805774594335","0.035389814776724184"
"460","0","0.95","1","neighbors","Optimize","25","50","44","292831.6382069047","282909.68609057384","9499.430220584974","0.0246434112947607"
"459","0","0.95","1","neighbors","Optimize","25","50","40","286064.96086206194","126001.8297700882","9026.649437456135","0.024809356616379064"
"454","0","0.95","1","neighbors","Optimize","25","50","46","351463.3436642286","293056.86388195836","11365.871636187889","0.03578530046692308"
"452","0","0.95","1","neighbors","Optimize","25","50","49","289107.12987953215","192303.14738900715","9746.854595639108","0.0281391032778672"
"463","0","0.95","1","neighbors","Optimize","25","50","22","208076.84532232746","119445.03906531063","13322.033232802838","0.03172499225378389"
"458","0","0.95","1","neighbors","Optimize","25","50","44","289400.2674109699","242091.92031488335","8333.389203116312","0.024055271018529615"
"464","0","0.95","1","neighbors","Optimize","25","50","17","166790.14319992287","92773.0770102828","12044.106462261123","0.033572847131379514"
"467","0","0.95","1","neighbors","Optimize","25","50","2","21979.089172234544","10978.599921497427","11620.513237282777","0.04510054916028158"
"461","0","0.95","1","neighbors","Optimize","25","50","31","220758.02148463402","156695.80483481966","12725.423298972866","0.03810769875365108"
"462","0","0.95","1","neighbors","Optimize","25","50","35","282442.156711187","193512.09182426333","10080.959669456573","0.026121936854960403"
"468","0","0.95","1","neighbors","Optimize","25","50","0","0","0","5213.638118513241","0.05829320820865665"
"448","0","0.9","1","neighbors","Optimize","25","50","34","268620.66970517836","159890.83808325932","9786.725253264505","0.02665017136961712"
"465","0","0.95","1","neighbors","Optimize","25","50","17","151498.18621144778","88854.0052188321","10589.805774594335","0.035389814776724184"
"466","0","0.95","1","neighbors","Optimize","25","50","7","65049.86947760498","38106.49721356726","12088.534355102025","0.03886668352426482"
"460","0","0.95","1","neighbors","Optimize","25","50","45","302331.0684274897","288143.5131372048","9499.430220584974","0.0246434112947607"
"454","0","0.95","1","neighbors","Optimize","25","50","47","362385.2563930954","296668.72605084616","10921.912728866826","0.033840794006885805"
"455","0","0.95","1","neighbors","Optimize","25","50","45","267528.3935774951","174724.99959069202","8628.993196415679","0.029292108053816067"
"459","0","0.95","1","neighbors","Optimize","25","50","41","288202.9311263744","136820.33073226069","9026.649437456135","0.02480935661637906"
"458","0","0.95","1","neighbors","Optimize","25","50","45","297733.65661408636","244866.81129068666","8333.389203116314","0.024055271018529615"
"452","0","0.95","1","neighbors","Optimize","25","50","50","298853.9844751712","193312.43259579176","9746.854595639108","0.028139103277867193"
"467","0","0.95","1","neighbors","Optimize","25","50","3","33926.67553209667","15377.004560405176","11947.586359862122","0.04558659110608766"
"463","0","0.95","1","neighbors","Optimize","25","50","23","213770.5964674278","127877.40292700131","12910.275556644594","0.030903548537754278"
"461","0","0.95","1","neighbors","Optimize","25","50","32","212562.93318931767","165914.50206055658","12725.423298972859","0.03810769875365108"
"464","0","0.95","1","neighbors","Optimize","25","50","18","178834.249662184","95813.2082166525","12044.106462261125","0.03357284713137951"
"465","0","0.95","1","neighbors","Optimize","25","50","18","156298.55390312354","97255.24546598781","10589.805774594333","0.035389814776724184"
"448","0","0.9","1","neighbors","Optimize","25","50","35","278407.39495844283","162699.94428949436","9786.725253264505","0.02665017136961712"
"466","0","0.95","1","neighbors","Optimize","25","50","8","77138.40383270702","41102.303776548746","12088.534355102027","0.03886668352426482"
"462","0","0.95","1","neighbors","Optimize","25","50","36","292523.11638064357","193317.5319441166","10080.959669456572","0.026121936854960396"
"460","0","0.95","1","neighbors","Optimize","25","50","46","291274.4747483499","304694.58403614245","9499.430220584974","0.024643411294760706"
"455","0","0.95","1","neighbors","Optimize","25","50","46","276157.3867739109","175065.2141362933","8628.993196415679","0.029292108053816067"
"468","0","0.95","1","neighbors","Optimize","25","50","1","10146.78117133314","4801.202532620801","10677.855429639427","0.04670484702502593"
"454","0","0.95","1","neighbors","Optimize","25","50","48","373280.9703625485","300395.25304182165","10895.713969453021","0.03329231670485536"
"459","0","0.95","1","neighbors","Optimize","25","50","42","297832.9695089741","135397.14949686296","9630.038382599818","0.027631771523843128"
"467","0","0.95","1","neighbors","Optimize","25","50","4","38923.555406651896","22695.49536768148","11947.586359862124","0.04558659110608766"
"465","0","0.95","1","neighbors","Optimize","25","50","19","146923.9500352776","106531.79057617833","10589.805774594335","0.035389814776724184"
"463","0","0.95","1","neighbors","Optimize","25","50","24","227092.62970023067","129358.33068002308","13322.03323280284","0.0317249922537839"
"458","0","0.95","1","neighbors","Optimize","25","50","46","305617.550411137","246996.11757577647","7883.893797050739","0.023454788492362072"
"466","0","0.95","1","neighbors","Optimize","25","50","9","89226.93818780902","44460.49026010656","12088.534355102023","0.03886668352426482"
"462","0","0.95","1","neighbors","Optimize","25","50","37","286240.3726644931","205238.10165030023","10080.959669456573","0.0261219368549604"
"448","0","0.9","1","neighbors","Optimize","25","50","36","288194.12021170737","165628.26646193044","9786.725253264507","0.026650171369617125"
"460","0","0.95","1","neighbors","Optimize","25","50","47","288719.7976738245","315515.6205037719","10076.828581513382","0.026310506800058517"
"468","0","0.95","1","neighbors","Optimize","25","50","2","21247.924626467367","8101.493518189571","11101.143455134224","0.04322855277161742"
"464","0","0.95","1","neighbors","Optimize","25","50","19","184891.9178248905","105990.77360929713","11962.479586085328","0.032901720237115885"
"469","0","0.95","1","neighbors","Optimize","25","50","0","0","0","4653.998830132731","0.05346179278148738"
"461","0","0.95","1","neighbors","Optimize","25","50","33","194074.72141482122","179081.57893538324","12725.423298972864","0.03810769875365109"
"467","0","0.95","1","neighbors","Optimize","25","50","5","50140.73806317357","25967.044467411157","11619.634294651076","0.04214187887182898"
"465","0","0.95","1","neighbors","Optimize","25","50","20","156316.21754380615","110398.39540638548","10589.805774594335","0.03538981477672418"
"458","0","0.95","1","neighbors","Optimize","25","50","47","295817.74668933847","255322.2102065862","7883.89379705074","0.02345478849236208"
"466","0","0.95","1","neighbors","Optimize","25","50","10","101315.47254291108","48105.22409443302","12088.534355102027","0.03886668352426481"
"455","0","0.95","1","neighbors","Optimize","25","50","47","283489.639382017","177613.36822885158","8628.993196415679","0.02929210805381606"
"463","0","0.95","1","neighbors","Optimize","25","50","25","229205.89963669042","139093.26705932597","12817.179400185985","0.030373028771834933"
"459","0","0.95","1","neighbors","Optimize","25","50","43","274059.4731922357","152878.1838988717","9630.038382599818","0.027631771523843128"
"448","0","0.9","1","neighbors","Optimize","25","50","37","297236.3557528761","169135.88553555144","9042.235541168828","0.023391293037646692"
"460","0","0.95","1","neighbors","Optimize","25","50","48","298639.61581043614","320482.39552073955","9919.818136611715","0.027195851212883097"
"462","0","0.95","1","neighbors","Optimize","25","50","38","290182.9762302913","212122.85818123523","10080.959669456573","0.026121936854960396"
"454","0","0.95","1","neighbors","Optimize","25","50","49","347652.71310755087","296263.4199496482","10895.713969453023","0.033292316704855336"
"468","0","0.95","1","neighbors","Optimize","25","50","3","33135.16988201306","11306.598548433765","11887.245255545698","0.04212656430557819"
"467","0","0.95","1","neighbors","Optimize","25","50","6","61357.92071969525","29883.148492495107","11619.634294651072","0.04214187887182897"
"465","0","0.95","1","neighbors","Optimize","25","50","21","146436.90295389883","93745.11049645748","10110.394366114735","0.033569357955013264"
"464","0","0.95","1","neighbors","Optimize","25","50","20","196024.6215317088","108705.73409104616","11132.703706818305","0.030777306215588333"
"469","0","0.95","1","neighbors","Optimize","25","50","1","13047.752762983886","5899.9511813228955","13356.598538488593","0.04402795388300198"
"466","0","0.95","1","neighbors","Optimize","25","50","11","113317.09468028948","51989.898798085436","12001.62213737842","0.038271603181951705"
"455","0","0.95","1","neighbors","Optimize","25","50","48","282337.29712472646","187568.469399552","8352.687203688356","0.027745838709854365"
"458","0","0.95","1","neighbors","Optimize","25","50","48","303502.0187602774","258026.76790375056","8048.041217582324","0.02610755778078336"
"463","0","0.95","1","neighbors","Optimize","25","50","26","233579.566511395","149165.08023659445","13086.007721574077","0.03028079744200158"
"461","0","0.95","1","neighbors","Optimize","25","50","34","206058.9985316047","178242.77246667535","11984.277116783538","0.038874369980264625"
"460","0","0.95","1","neighbors","Optimize","25","50","49","305902.8337152668","321840.56630866684","8576.25266018954","0.026323675565545938"
"459","0","0.95","1","neighbors","Optimize","25","50","44","283796.4280820369","152266.19623914888","9736.954889801149","0.030916744033053063"
"467","0","0.95","1","neighbors","Optimize","25","50","7","69319.7969225911","36168.910414467035","11619.634294651076","0.04214187887182897"
"468","0","0.95","1","neighbors","Optimize","25","50","4","41422.91879360962","19225.090243055223","12162.874499384752","0.04249264950999147"
"462","0","0.95","1","neighbors","Optimize","25","50","39","284740.83506786847","219314.12730796487","10293.567392522004","0.028849251242923528"
"448","0","0.9","1","neighbors","Optimize","25","50","38","305984.095413089","172738.0923656871","8747.739660212745","0.022517854574331694"
"464","0","0.95","1","neighbors","Optimize","25","50","21","206521.60565857872","112696.2184025569","11132.703706818305","0.030777306215588336"
"454","0","0.95","1","neighbors","Optimize","25","50","50","358574.62583641766","298920.86150292796","10921.912728866826","0.033840794006885805"
"465","0","0.95","1","neighbors","Optimize","25","50","22","149594.10560103317","98361.05389110399","10309.586323919306","0.033608679118587004"
"463","0","0.95","1","neighbors","Optimize","25","50","27","234766.714973732","161360.61602640586","12632.242143677151","0.027632905055049926"
"466","0","0.95","1","neighbors","Optimize","25","50","12","124989.60144108543","55842.09750061325","11672.506760795945","0.036550365354042345"
"458","0","0.95","1","neighbors","Optimize","25","50","49","265947.01375375735","204757.20569378353","8517.518807036558","0.02508083824592707"
"469","0","0.95","1","neighbors","Optimize","25","50","2","22832.055571404682","14467.005440965373","14003.722917531231","0.04460739539891675"
"461","0","0.95","1","neighbors","Optimize","25","50","35","215178.4266141914","180727.10392731449","11836.660849495302","0.036733292242298814"
"455","0","0.95","1","neighbors","Optimize","25","50","49","246321.2408873013","177417.70745346035","8337.906410561884","0.02743834262033581"
"462","0","0.95","1","neighbors","Optimize","25","50","40","281976.22082582535","223313.566240279","10267.793965539013","0.02597231304747846"
"460","0","0.95","1","neighbors","Optimize","25","50","50","294914.3476037798","325823.2307583108","8576.25266018954","0.026323675565545945"
"468","0","0.95","1","neighbors","Optimize","25","50","5","50943.66651153193","23303.246130337266","12162.874499384752","0.04249264950999146"
"467","0","0.95","1","neighbors","Optimize","25","50","8","78709.2563100542","42530.0918330215","11557.270619893527","0.04135006360393419"
"464","0","0.95","1","neighbors","Optimize","25","50","22","217654.30936539697","115593.82780753555","11132.703706818305","0.030777306215588326"
"448","0","0.9","1","neighbors","Optimize","25","50","39","312902.9871306161","179318.85579397922","8497.916045690554","0.02090399167803374"
"459","0","0.95","1","neighbors","Optimize","25","50","45","273604.77079917106","156460.22586370126","9736.954889801149","0.030916744033053067"
"463","0","0.95","1","neighbors","Optimize","25","50","28","247582.31157678948","164219.75632500328","12815.596603057522","0.027791685736939745"
"465","0","0.95","1","neighbors","Optimize","25","50","23","144917.91505858817","92382.21297311372","10544.750608889493","0.0343919017597635"
"458","0","0.95","1","neighbors","Optimize","25","50","50","267323.014583524","209709.7551975766","8517.51880703656","0.025080838245927065"
"468","0","0.95","1","neighbors","Optimize","25","50","6","56993.37821074888","30488.431149199823","12082.866255509602","0.040156954571754444"
"462","0","0.95","1","neighbors","Optimize","25","50","41","285924.73889468843","227274.61666237074","10356.136562727605","0.027705430997524226"
"466","0","0.95","1","neighbors","Optimize","25","50","13","127736.69088136997","70703.32216018811","11672.506760795945","0.036550365354042345"
"467","0","0.95","1","neighbors","Optimize","25","50","9","86008.03488991816","51254.16998822367","11148.533889287233","0.03853565837460451"
"461","0","0.95","1","neighbors","Optimize","25","50","36","218241.53053700097","186072.418073558","11836.660849495303","0.036733292242298814"
"455","0","0.95","1","neighbors","Optimize","25","50","50","254659.1472978632","176454.87556101143","8337.906410561885","0.02743834262033581"
"469","0","0.95","1","neighbors","Optimize","25","50","3","35998.545697023794","19497.511923617032","14003.722917531231","0.044607395398916755"
"470","0","0.95","1","neighbors","Optimize","25","50","0","0","0","2922.4685070954424","0.06201548977871335"
"464","0","0.95","1","neighbors","Optimize","25","50","23","223418.77480354838","125852.48462892955","11132.703706818305","0.03077730621558834"
"463","0","0.95","1","neighbors","Optimize","25","50","29","260397.90817984694","167298.93833040664","12815.596603057522","0.02779168573693975"
"448","0","0.9","1","neighbors","Optimize","25","50","40","321448.7397484471","183237.73500243676","8545.752617831056","0.020762154967936108"
"459","0","0.95","1","neighbors","Optimize","25","50","46","282818.42317091464","156707.40604883683","10059.559697931307","0.03258707489309562"
