"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"business-investor.nlogo"
"vary risk"
"09/28/2025 22:18:05:532 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-9","9","-9","9"
"[run number]","number-of-links","profit-multiplier","risk-multiplier","vision-mode","objective","number-investors","max-ticks","[step]","mean [wealth] of turtles","standard-deviation [wealth] of turtles","mean [profit] of patches with [any? turtles-here]","mean [annual-risk] of patches with [any? turtles-here]"
"155","0","1","1.3","neighbors","Optimize","25","50","20","170218.49654074843","136759.4272641945","12673.144369444719","0.04533049006931181"
"152","0","1","1.3","neighbors","Optimize","25","50","37","210726.36284022662","156556.4631135081","9940.314925504817","0.02866291721723414"
"157","0","1","1.3","neighbors","Optimize","25","50","5","66132.25419707132","27399.84425078003","14914.489884089564","0.054152351896557455"
"145","0","1","1.2","neighbors","Optimize","25","50","49","218563.78898302288","145051.58365552034","8547.097032248135","0.03260630797013146"
"148","0","1","1.2","neighbors","Optimize","25","50","48","277324.89088865515","281117.94413660304","10644.68863922345","0.029083527786669176"
"149","0","1","1.2","neighbors","Optimize","25","50","47","294515.738805029","239438.86024152456","10219.241594204572","0.02752141214579974"
"153","0","1","1.3","neighbors","Optimize","25","50","40","242766.78871756326","133797.592395505","10774.04607917434","0.035487906244988536"
"150","0","1","1.2","neighbors","Optimize","25","50","37","263747.44231714087","192189.85888667734","11113.72396581414","0.03402440938076383"
"156","0","1","1.3","neighbors","Optimize","25","50","10","84726.25363471266","51444.63797939506","10474.219458279214","0.044629639479784086"
"154","0","1","1.3","neighbors","Optimize","25","50","26","186223.1478806144","140690.47914874618","13382.7785762331","0.042154114917403146"
"151","0","1","1.3","neighbors","Optimize","25","50","44","284951.198779491","215020.01423394537","11138.445458392314","0.03681924988810859"
"152","0","1","1.3","neighbors","Optimize","25","50","38","214472.32927883268","162553.98865941312","9885.588229916202","0.027539607375526173"
"158","0","1","1.3","neighbors","Optimize","25","50","1","10745.947013464922","6751.802344514977","10745.947013464922","0.05318110848277511"
"157","0","1","1.3","neighbors","Optimize","25","50","6","73224.72656000852","42228.525987099325","14672.556326685315","0.052091972043017465"
"148","0","1","1.2","neighbors","Optimize","25","50","49","285322.7081154985","286049.7658021584","10644.68863922345","0.02908352778666918"
"145","0","1","1.2","neighbors","Optimize","25","50","50","227110.8860152711","145259.2794520173","8547.097032248135","0.03260630797013147"
"155","0","1","1.3","neighbors","Optimize","25","50","21","182891.64091019315","137846.3716933905","12673.144369444717","0.0453304900693118"
"154","0","1","1.3","neighbors","Optimize","25","50","27","196978.67993443116","145543.764147647","13382.7785762331","0.042154114917403146"
"152","0","1","1.3","neighbors","Optimize","25","50","39","224640.24003226028","163071.75959361615","10167.910753427639","0.030990528262486633"
"151","0","1","1.3","neighbors","Optimize","25","50","45","260652.23108154826","230615.9505809085","11138.445458392316","0.036819249888108585"
"153","0","1","1.3","neighbors","Optimize","25","50","41","237107.8545277237","153644.4174088966","9397.894628578","0.030544849656547482"
"156","0","1","1.3","neighbors","Optimize","25","50","11","86076.9520390226","53286.99036417285","10546.742991308749","0.04412294342997878"
"159","0","1","1.3","neighbors","Optimize","25","50","0","0","0","3925.366057021228","0.07660767168218845"
"157","0","1","1.3","neighbors","Optimize","25","50","7","87897.28288669385","46959.28904809825","14672.556326685313","0.05209197204301744"
"149","0","1","1.2","neighbors","Optimize","25","50","48","286796.7844562059","256803.15768744843","10219.241594204572","0.027521412145799732"
"160","0","1","1.3","neighbors","Optimize","25","50","0","0","0","4298.4174136135025","0.06549139801668702"
"161","0","1","1.3","neighbors","Optimize","25","50","0","0","0","4665.468597922036","0.0720642941693122"
"158","0","1","1.3","neighbors","Optimize","25","50","2","19948.95240934954","14464.972408764588","12530.063166371272","0.05993569953280997"
"148","0","1","1.2","neighbors","Optimize","25","50","50","295967.3967547219","288578.39965315384","10644.68863922345","0.029083527786669183"
"153","0","1","1.3","neighbors","Optimize","25","50","42","238839.38041618795","164584.87635560878","9876.302923905761","0.03620440612303906"
"152","0","1","1.3","neighbors","Optimize","25","50","40","234808.15078568787","163872.31579743113","10167.910753427639","0.030990528262486636"
"155","0","1","1.3","neighbors","Optimize","25","50","22","195564.78527963784","139345.10562959957","12673.14436944472","0.04533049006931182"
"154","0","1","1.3","neighbors","Optimize","25","50","28","189306.65086664155","138259.5030626638","13105.961749552938","0.04082664900709145"
"156","0","1","1.3","neighbors","Optimize","25","50","12","96623.69503033132","54934.500279547945","10546.742991308749","0.04412294342997879"
"150","0","1","1.2","neighbors","Optimize","25","50","38","274861.166282955","193159.71309540162","11113.723965814144","0.03402440938076383"
"151","0","1","1.3","neighbors","Optimize","25","50","46","237969.6675397959","200856.4729609685","11705.655606470022","0.04085042117323928"
"159","0","1","1.3","neighbors","Optimize","25","50","1","11173.940520246415","5600.390033180547","11495.121127532335","0.057062184485213115"
"157","0","1","1.3","neighbors","Optimize","25","50","8","94372.85627128539","59593.015953955815","14275.896709505732","0.04867494228901149"
"149","0","1","1.2","neighbors","Optimize","25","50","49","296917.17213026894","260395.91460547337","10551.565758019504","0.02962438829427966"
"154","0","1","1.3","neighbors","Optimize","25","50","29","151697.95916201745","109587.48683395048","12338.92174473355","0.037753879090862835"
"160","0","1","1.3","neighbors","Optimize","25","50","1","9286.31492337259","4658.642054254524","10108.111310807644","0.06387591244353634"
"162","0","1","1.3","neighbors","Optimize","25","50","0","0","0","4877.88164180758","0.07399279951439547"
"156","0","1","1.3","neighbors","Optimize","25","50","13","106721.6611654008","57736.74314600949","10546.742991308749","0.04412294342997877"
"155","0","1","1.3","neighbors","Optimize","25","50","23","201152.87455051154","147185.67510359027","12673.144369444717","0.0453304900693118"
"158","0","1","1.3","neighbors","Optimize","25","50","3","30036.483436365543","21924.32953466184","12880.665088869784","0.0529973180592402"
"161","0","1","1.3","neighbors","Optimize","25","50","1","8807.833137577974","4957.500300290841","9324.290623238656","0.061427009341132856"
"154","0","1","1.3","neighbors","Optimize","25","50","30","158581.147154132","110493.01870274708","11909.41587087581","0.03530830575881417"
"159","0","1","1.3","neighbors","Optimize","25","50","2","20822.85375597271","11390.469052584978","12468.748705532393","0.04695699711052479"
"142","0","1","1.2","neighbors","Optimize","25","50","33","268069.28846212453","119278.79134086678","9036.541392406738","0.028173426818579598"
"152","0","1","1.3","neighbors","Optimize","25","50","41","241668.90269230155","169117.28498757866","10167.91075342764","0.03099052826248664"
"153","0","1","1.3","neighbors","Optimize","25","50","43","234727.64128634546","173323.83224685004","9823.612268470739","0.035323505383267145"
"151","0","1","1.3","neighbors","Optimize","25","50","47","249675.3231462659","198913.75984985093","11705.65560647002","0.04085042117323929"
"149","0","1","1.2","neighbors","Optimize","25","50","50","294534.0931471871","274584.72995600506","10551.565758019504","0.02962438829427965"
"160","0","1","1.3","neighbors","Optimize","25","50","2","20331.66764475005","8323.002305202976","11842.749588041832","0.06217144373117607"
"158","0","1","1.3","neighbors","Optimize","25","50","4","41172.2358810923","28365.481675508574","13439.961599033415","0.055618169530564"
"152","0","1","1.3","neighbors","Optimize","25","50","42","223669.24896675412","155990.76928877214","10359.971260985181","0.033364187308803334"
"156","0","1","1.3","neighbors","Optimize","25","50","14","109021.0913755644","66581.7310814109","10546.742991308749","0.04412294342997878"
"142","0","1","1.2","neighbors","Optimize","25","50","34","277105.82985453116","120122.60468287498","9036.54139240674","0.028173426818579594"
"157","0","1","1.3","neighbors","Optimize","25","50","9","108643.37225661254","63442.25562451018","14270.515985327142","0.04933955656971639"
"155","0","1","1.3","neighbors","Optimize","25","50","24","208467.7530784624","154669.46865317138","12673.144369444719","0.04533049006931182"
"153","0","1","1.3","neighbors","Optimize","25","50","44","244908.643586345","176227.54625083072","10181.002299999493","0.03807371183800709"
"150","0","1","1.2","neighbors","Optimize","25","50","39","285974.8902487692","194354.79173928773","11113.723965814144","0.03402440938076383"
"154","0","1","1.3","neighbors","Optimize","25","50","31","158240.29625826096","108418.53556355412","12161.520572096833","0.0361075508446043"
"159","0","1","1.3","neighbors","Optimize","25","50","3","31880.582956268474","16165.467392714047","12498.760521102922","0.04658809161577018"
"151","0","1","1.3","neighbors","Optimize","25","50","48","255497.04996179545","203746.60013547228","11705.655606470022","0.04085042117323929"
"160","0","1","1.3","neighbors","Optimize","25","50","3","32313.907789894613","11014.320811540692","11982.240145144566","0.06239933880712019"
"161","0","1","1.3","neighbors","Optimize","25","50","2","18596.66478385564","9730.28304810528","10470.195584534897","0.05870948021616793"
"162","0","1","1.3","neighbors","Optimize","25","50","1","9938.193963550646","5975.558564935147","10741.301226653894","0.06033132670957774"
"157","0","1","1.3","neighbors","Optimize","25","50","10","109087.84983592336","79001.44940883669","14154.411332949814","0.04858782677038957"
"151","0","1","1.3","neighbors","Optimize","25","50","49","267098.23191915185","202044.58710168934","11601.181957356352","0.039354436854255576"
"152","0","1","1.3","neighbors","Optimize","25","50","43","234029.22022773922","156453.31976723459","10359.971260985181","0.03336418730880333"
"153","0","1","1.3","neighbors","Optimize","25","50","45","245980.19478265027","187964.21515153706","10093.155613147577","0.03593566328399469"
"154","0","1","1.3","neighbors","Optimize","25","50","32","152781.768305254","94979.35577758164","12217.570525684396","0.036552375301394865"
"156","0","1","1.3","neighbors","Optimize","25","50","15","119415.82570188092","68133.20786622263","10394.734326316538","0.0434014330176911"
"158","0","1","1.3","neighbors","Optimize","25","50","5","50398.46297249571","36823.52115805482","13332.321060106151","0.05319011123465049"
"142","0","1","1.2","neighbors","Optimize","25","50","35","286016.95171450067","121374.45454688848","8911.121859969437","0.027504917634720013"
"155","0","1","1.3","neighbors","Optimize","25","50","25","197024.03818667808","163917.08248726654","11893.524707525361","0.04116963137562349"
"163","0","1","1.3","neighbors","Optimize","25","50","0","0","0","3488.194299291154","0.07270543419751598"
"159","0","1","1.3","neighbors","Optimize","25","50","4","43008.694700648564","21409.264936413463","13116.99554889575","0.04739385970106401"
"157","0","1","1.3","neighbors","Optimize","25","50","11","123542.19847027343","82180.50409777705","14454.348634350019","0.05145911197225374"
"151","0","1","1.3","neighbors","Optimize","25","50","50","278401.7572058864","200708.84348047533","11303.525286734613","0.03768273240159039"
"153","0","1","1.3","neighbors","Optimize","25","50","46","256483.244858578","190906.51839984782","10503.050075927724","0.036633077732629984"
"160","0","1","1.3","neighbors","Optimize","25","50","4","38343.096344951184","19360.601414592238","11982.24014514457","0.06239933880712019"
"155","0","1","1.3","neighbors","Optimize","25","50","26","203615.17501140482","166906.34811913094","11217.702393655907","0.04326440567549046"
"152","0","1","1.3","neighbors","Optimize","25","50","44","208382.04567520996","181289.85242800662","10167.91075342764","0.030990528262486633"
"158","0","1","1.3","neighbors","Optimize","25","50","6","62425.88312911029","43970.39437762822","13226.41928526508","0.05225822774025125"
"157","0","1","1.3","neighbors","Optimize","25","50","12","137095.67121655788","84926.09786712231","13553.472746284482","0.04846337311564046"
"163","0","1","1.3","neighbors","Optimize","25","50","1","8714.869263736757","5432.060902609429","10442.822814832645","0.05315757084396711"
"150","0","1","1.2","neighbors","Optimize","25","50","40","283117.4292414687","207207.89797560673","11113.723965814139","0.03402440938076383"
"142","0","1","1.2","neighbors","Optimize","25","50","36","294511.400512116","122421.08745315798","8494.448797615314","0.026609581128240856"
"161","0","1","1.3","neighbors","Optimize","25","50","3","26540.31209986881","15976.660811736609","10371.387585529073","0.05257960474671706"
"154","0","1","1.3","neighbors","Optimize","25","50","33","155059.55384223984","96116.25576106299","12217.570525684394","0.03655237530139487"
"156","0","1","1.3","neighbors","Optimize","25","50","16","130171.98599938661","70171.26796461992","10756.160297505676","0.044352122398961066"
"162","0","1","1.3","neighbors","Optimize","25","50","2","20702.62131237049","15044.990178442631","12569.731089239729","0.05961906212748741"
