"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"business-investor.nlogo"
"Number-of-Links"
"09/28/2025 22:48:19:783 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-9","9","-9","9"
"[run number]","number-of-links","profit-multiplier","risk-multiplier","vision-mode","objective","[step]","mean [wealth] of turtles","standard-deviation [wealth] of turtles"
"247","4","1","1","links","Optimize","36","326952.8851280499","200631.15983982818"
"255","1","1","1","links","Optimize","1","10367.043957755834","3865.744689120568"
"240","8","1","1","links","Optimize","41","265132.84640845144","177801.3007305328"
"242","10","1","1","links","Optimize","34","254799.0920425499","188219.2362590923"
"253","10","1","1","links","Optimize","6","86837.7658323511","47173.9949246807"
"254","0","1","1","links","Optimize","4","49524.62232615061","24467.446973866146"
"246","3","1","1","links","Optimize","39","225334.9478451485","168511.53694180577"
"251","8","1","1","links","Optimize","12","101563.59558522287","73392.07347709306"
"248","5","1","1","links","Optimize","27","238690.5461286639","167872.39949966993"
"252","9","1","1","links","Optimize","8","96756.61278936201","37306.54955405398"
"241","9","1","1","links","Optimize","38","292410.2011171136","164459.96140439893"
"250","7","1","1","links","Optimize","15","130615.05558220828","73228.08352895637"
"255","1","1","1","links","Optimize","2","19496.114631571454","9741.697278241189"
"239","7","1","1","links","Optimize","46","323205.9900556985","271711.3395414078"
"249","6","1","1","links","Optimize","21","199510.23718092218","147486.32739944546"
"254","0","1","1","links","Optimize","5","60527.35691658996","31149.017477184698"
"247","4","1","1","links","Optimize","37","329050.51606335404","212232.51133998527"
"240","8","1","1","links","Optimize","42","276446.52371903084","173930.77967210047"
"246","3","1","1","links","Optimize","40","230603.5467931177","173552.41646243172"
"256","2","1","1","links","Optimize","0","0","0"
"251","8","1","1","links","Optimize","13","110659.36577017367","79473.32864358567"
"242","10","1","1","links","Optimize","35","266860.13620345126","190593.78445730207"
"248","5","1","1","links","Optimize","28","250277.6904213841","171310.13448515226"
"253","10","1","1","links","Optimize","7","97718.9300480419","57940.18294203595"
"254","0","1","1","links","Optimize","6","70282.97478208289","36891.170892449256"
"247","4","1","1","links","Optimize","38","344105.8976429643","212459.25881659827"
"255","1","1","1","links","Optimize","3","28584.58840300399","14330.13434679683"
"241","9","1","1","links","Optimize","39","303989.3190083669","163852.96174377445"
"249","6","1","1","links","Optimize","22","189865.9114719325","132523.5446396306"
"239","7","1","1","links","Optimize","47","336688.89392332255","272802.1393831791"
"246","3","1","1","links","Optimize","41","242333.57726203513","172480.97985885656"
"250","7","1","1","links","Optimize","16","142066.75284133354","74110.76435706123"
"254","0","1","1","links","Optimize","7","77922.34862044548","44937.389925857824"
"252","9","1","1","links","Optimize","9","109594.53931938545","40808.135564839315"
"248","5","1","1","links","Optimize","29","242607.44218063113","191538.13120110586"
"256","2","1","1","links","Optimize","1","13261.538223237849","6724.4294831893285"
"251","8","1","1","links","Optimize","14","113859.62187389897","85236.05779008396"
"247","4","1","1","links","Optimize","39","358123.1746025825","213538.6571559243"
"249","6","1","1","links","Optimize","23","197427.7960431549","138451.5491490413"
"255","1","1","1","links","Optimize","4","40354.5986777723","16482.231377743596"
"240","8","1","1","links","Optimize","43","287760.20102961024","170199.91095568676"
"241","9","1","1","links","Optimize","40","307396.0259282703","173989.16319695345"
"253","10","1","1","links","Optimize","8","112111.81071506815","64190.87428559325"
"242","10","1","1","links","Optimize","36","263613.0914512463","199753.4387657779"
"239","7","1","1","links","Optimize","48","314364.5828357213","257836.69961039757"
"246","3","1","1","links","Optimize","42","231943.01335991232","184354.4319147846"
"254","0","1","1","links","Optimize","8","92738.08182336671","47427.16455863753"
"248","5","1","1","links","Optimize","30","253833.5631156767","193063.0979894648"
"250","7","1","1","links","Optimize","17","142688.69910539145","81884.66372147466"
"255","1","1","1","links","Optimize","5","52124.60895254061","19079.65460342085"
"249","6","1","1","links","Optimize","24","195375.89527062926","141971.68851981606"
"247","4","1","1","links","Optimize","40","335135.00967804564","246566.00141598692"
"256","2","1","1","links","Optimize","2","24665.607622855183","10409.169659079733"
"254","0","1","1","links","Optimize","9","107067.7884686164","49832.53881185914"
"252","9","1","1","links","Optimize","10","114255.87240230746","53902.88722487062"
"246","3","1","1","links","Optimize","43","243566.4921056017","183230.69063153822"
"251","8","1","1","links","Optimize","15","119970.90901197016","92401.40210780363"
"240","8","1","1","links","Optimize","44","299073.8783401895","166618.0760223998"
"241","9","1","1","links","Optimize","41","300712.1031893111","181269.30041517524"
"239","7","1","1","links","Optimize","49","299658.3018058765","266333.3254193809"
"248","5","1","1","links","Optimize","31","259843.06498425352","199693.23640375648"
"254","0","1","1","links","Optimize","10","121397.49511386608","52678.85450140241"
"253","10","1","1","links","Optimize","9","120574.30618015911","74677.99029340956"
"256","2","1","1","links","Optimize","3","37927.722736240845","14399.358903421304"
"249","6","1","1","links","Optimize","25","195112.4747557366","144697.80644371055"
"247","4","1","1","links","Optimize","41","349835.16537128366","246661.20101469354"
"250","7","1","1","links","Optimize","18","149189.4821893037","88012.27595537319"
"246","3","1","1","links","Optimize","44","252080.95057825436","185303.80587773546"
"255","1","1","1","links","Optimize","6","61359.134656506154","25413.74390558986"
"242","10","1","1","links","Optimize","37","275866.1071238497","202649.23530736926"
"254","0","1","1","links","Optimize","11","131746.30079345687","61815.28684032341"
"252","9","1","1","links","Optimize","11","127069.74630961286","55455.2245081484"
"240","8","1","1","links","Optimize","45","310387.5556507689","163195.08822753286"
"251","8","1","1","links","Optimize","16","121910.04329111708","100923.65951252208"
"248","5","1","1","links","Optimize","32","271731.5516275321","200230.83033269312"
"249","6","1","1","links","Optimize","26","208939.51944310486","143205.23815246596"
"239","7","1","1","links","Optimize","50","312775.4675639674","267484.7009613951"
"254","0","1","1","links","Optimize","12","143124.88851045014","69861.64177589229"
"256","2","1","1","links","Optimize","4","52128.437665649064","18034.806293489302"
"247","4","1","1","links","Optimize","42","364842.2133037906","246518.8614630798"
"241","9","1","1","links","Optimize","42","308790.3185634006","184930.75906692256"
"253","10","1","1","links","Optimize","10","125550.42929636502","83039.57864906243"
"250","7","1","1","links","Optimize","19","159642.66294557438","89069.57761823763"
"242","10","1","1","links","Optimize","38","274877.54434804746","214178.34988501627"
"255","1","1","1","links","Optimize","7","70836.3527561482","31625.11536331095"
"246","3","1","1","links","Optimize","45","259686.84242198072","188779.4442925938"
"251","8","1","1","links","Optimize","17","131049.30697257389","105449.50018482725"
"248","5","1","1","links","Optimize","33","275971.57599420694","208220.5452531202"
"254","0","1","1","links","Optimize","13","145763.5440535349","74407.29484495905"
"240","8","1","1","links","Optimize","46","321701.2329613483","159941.14661925434"
"249","6","1","1","links","Optimize","27","222766.56413047304","142057.23326383138"
"252","9","1","1","links","Optimize","12","139907.6728396363","57353.59951585583"
"256","2","1","1","links","Optimize","5","66379.78346038953","22370.668832121122"
"241","9","1","1","links","Optimize","43","320054.3746894899","182412.01911714437"
"247","4","1","1","links","Optimize","43","376964.32470611803","250715.80207813025"
"254","0","1","1","links","Optimize","14","139100.70550373357","80869.20944245855"
"255","1","1","1","links","Optimize","8","80566.31439923993","37903.61040539144"
"246","3","1","1","links","Optimize","46","262874.34680655925","194785.290415323"
"250","7","1","1","links","Optimize","20","161479.15188406274","100751.45032849193"
"257","3","1","1","links","Optimize","0","0","0"
"242","10","1","1","links","Optimize","39","287027.8638798842","217678.62998220706"
"253","10","1","1","links","Optimize","11","128255.32219335082","96063.79903123452"
"254","0","1","1","links","Optimize","15","143492.0290054878","88251.9232432234"
"240","8","1","1","links","Optimize","47","332228.0740380212","157242.93722570685"
"251","8","1","1","links","Optimize","18","135918.82880261863","114479.96696619104"
"249","6","1","1","links","Optimize","28","231463.53275450238","147607.22457828245"
"247","4","1","1","links","Optimize","44","388166.03748419613","256188.9366557851"
"256","2","1","1","links","Optimize","6","80286.91627592765","27309.66368591307"
"248","5","1","1","links","Optimize","34","287860.0626374855","209276.03993367916"
"246","3","1","1","links","Optimize","47","272961.5894939585","194857.38865085228"
"255","1","1","1","links","Optimize","9","75828.44182018774","49154.10957501465"
"252","9","1","1","links","Optimize","13","148334.98803528422","66370.45739740488"
"241","9","1","1","links","Optimize","44","331019.2743464245","180300.58137078382"
"254","0","1","1","links","Optimize","16","157102.9784892231","89422.88046507981"
"257","3","1","1","links","Optimize","1","12998.389705777816","4627.643635188134"
"250","7","1","1","links","Optimize","21","152053.62207744241","104820.14501230457"
"256","2","1","1","links","Optimize","7","92215.18707806994","36671.69350404343"
"240","8","1","1","links","Optimize","48","343422.7059280438","154814.70938558996"
"249","6","1","1","links","Optimize","29","244993.82054361107","146815.7914477021"
"255","1","1","1","links","Optimize","10","87344.04378404154","50678.573992099555"
"246","3","1","1","links","Optimize","48","277336.9887217226","200714.38732597354"
"254","0","1","1","links","Optimize","17","170713.9279729585","90905.35658131746"
"247","4","1","1","links","Optimize","45","402554.7572540322","256274.45177781294"
"251","8","1","1","links","Optimize","19","146712.3882612215","117326.93069101863"
"248","5","1","1","links","Optimize","35","275090.89001929865","216993.7346763607"
"252","9","1","1","links","Optimize","14","153546.05883479246","75271.00213452597"
"253","10","1","1","links","Optimize","12","141804.23364457357","101354.83964704126"
"242","10","1","1","links","Optimize","40","280267.36621897575","226101.8006164129"
"257","3","1","1","links","Optimize","2","25470.14415066317","10686.956170524718"
"241","9","1","1","links","Optimize","45","341984.1740033591","178337.1194105125"
"254","0","1","1","links","Optimize","18","182073.05121628483","96528.70551922292"
"255","1","1","1","links","Optimize","11","98194.68137928726","51692.99485414053"
"256","2","1","1","links","Optimize","8","105593.88666063143","41167.663973603914"
"246","3","1","1","links","Optimize","49","288041.50255574624","200417.60178242353"
"247","4","1","1","links","Optimize","46","417000.52143064584","256532.89579292288"
"240","8","1","1","links","Optimize","49","354617.3378180664","152571.80257830967"
"249","6","1","1","links","Optimize","30","258524.10833271977","146380.53646986818"
"250","7","1","1","links","Optimize","22","162690.49493129208","104772.69015421026"
"254","0","1","1","links","Optimize","19","195609.53831061238","98618.78446474634"
"255","1","1","1","links","Optimize","12","97036.08241920541","63130.67574963447"
"251","8","1","1","links","Optimize","20","157505.94771982433","120391.0198695985"
"248","5","1","1","links","Optimize","36","278175.29174006643","225018.33158538374"
"256","2","1","1","links","Optimize","9","109086.4463245058","56135.31996262713"
"252","9","1","1","links","Optimize","15","166166.29508031555","77235.06159506187"
"241","9","1","1","links","Optimize","46","340156.7055956243","190094.58248091658"
"246","3","1","1","links","Optimize","50","292706.8330129914","206573.72159628305"
"242","10","1","1","links","Optimize","41","256080.94134946383","197663.38812615172"
"257","3","1","1","links","Optimize","3","35306.932085062086","17178.593094728003"
"254","0","1","1","links","Optimize","20","202594.59088507583","109024.27576465615"
"255","1","1","1","links","Optimize","13","107894.42554513844","64536.89883329536"
