"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"PD_simple.nlogo"
"experiment"
"10/07/2024 00:31:12:079 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-15","15","-15","15"
"[run number]","payoff-benefit","init-coop-freq","payoff-cost","[step]","(count turtles with [strategy = 1]) / (count turtles)"
"788","1","0.5","0.4","49","0.015608740894901144"
"795","1","0.5","0.4","26","0.008324661810613945"
"802","1","0.5","0.41","2","0.01040582726326743"
"792","1","0.5","0.4","38","0.005202913631633715"
"798","1","0.5","0.4","11","0.02081165452653486"
"793","1","0.5","0.4","33","0.013527575442247659"
"796","1","0.5","0.4","23","0.01040582726326743"
"787","1","0.5","0.4","60","0.007284079084287201"
"794","1","0.5","0.4","29","0.01040582726326743"
"790","1","0.5","0.4","40","0.005202913631633715"
"781","1","0.5","0.4","95","0.013527575442247659"
"800","1","0.5","0.4","9","0.005202913631633715"
"788","1","0.5","0.4","50","0.015608740894901144"
"784","1","0.5","0.4","66","0.01040582726326743"
"783","1","0.5","0.4","70","0.01040582726326743"
"786","1","0.5","0.4","61","0.015608740894901144"
"795","1","0.5","0.4","27","0.008324661810613945"
"787","1","0.5","0.4","61","0.007284079084287201"
"793","1","0.5","0.4","34","0.012486992715920915"
"798","1","0.5","0.4","12","0.02081165452653486"
"802","1","0.5","0.41","3","0.01040582726326743"
"794","1","0.5","0.4","30","0.01040582726326743"
"792","1","0.5","0.4","39","0.005202913631633715"
"796","1","0.5","0.4","24","0.01040582726326743"
"790","1","0.5","0.4","41","0.005202913631633715"
"781","1","0.5","0.4","96","0.013527575442247659"
"800","1","0.5","0.4","10","0.005202913631633715"
"784","1","0.5","0.4","67","0.01040582726326743"
"795","1","0.5","0.4","28","0.007284079084287201"
"788","1","0.5","0.4","51","0.015608740894901144"
"783","1","0.5","0.4","71","0.01040582726326743"
"793","1","0.5","0.4","35","0.013527575442247659"
"786","1","0.5","0.4","62","0.015608740894901144"
"787","1","0.5","0.4","62","0.008324661810613945"
"794","1","0.5","0.4","31","0.01040582726326743"
"802","1","0.5","0.41","4","0.01040582726326743"
"792","1","0.5","0.4","40","0.005202913631633715"
"798","1","0.5","0.4","13","0.02081165452653486"
"796","1","0.5","0.4","25","0.01040582726326743"
"781","1","0.5","0.4","97","0.013527575442247659"
"790","1","0.5","0.4","42","0.005202913631633715"
"800","1","0.5","0.4","11","0.005202913631633715"
"795","1","0.5","0.4","29","0.008324661810613945"
"783","1","0.5","0.4","72","0.01040582726326743"
"788","1","0.5","0.4","52","0.015608740894901144"
"793","1","0.5","0.4","36","0.012486992715920915"
"784","1","0.5","0.4","68","0.01040582726326743"
"794","1","0.5","0.4","32","0.01040582726326743"
"786","1","0.5","0.4","63","0.015608740894901144"
"792","1","0.5","0.4","41","0.005202913631633715"
"787","1","0.5","0.4","63","0.008324661810613945"
"798","1","0.5","0.4","14","0.02081165452653486"
"796","1","0.5","0.4","26","0.01040582726326743"
"802","1","0.5","0.41","5","0.01040582726326743"
"781","1","0.5","0.4","98","0.013527575442247659"
"800","1","0.5","0.4","12","0.005202913631633715"
"795","1","0.5","0.4","30","0.008324661810613945"
"783","1","0.5","0.4","73","0.01040582726326743"
"793","1","0.5","0.4","37","0.012486992715920915"
"790","1","0.5","0.4","43","0.005202913631633715"
"794","1","0.5","0.4","33","0.01040582726326743"
"792","1","0.5","0.4","42","0.005202913631633715"
"798","1","0.5","0.4","15","0.02081165452653486"
"784","1","0.5","0.4","69","0.01040582726326743"
"796","1","0.5","0.4","27","0.01040582726326743"
"786","1","0.5","0.4","64","0.015608740894901144"
"781","1","0.5","0.4","99","0.013527575442247659"
"787","1","0.5","0.4","64","0.008324661810613945"
"802","1","0.5","0.41","6","0.01040582726326743"
"800","1","0.5","0.4","13","0.005202913631633715"
"795","1","0.5","0.4","31","0.008324661810613945"
"788","1","0.5","0.4","53","0.015608740894901144"
"783","1","0.5","0.4","74","0.01040582726326743"
"781","1","0.5","0.4","100","0.013527575442247659"
"792","1","0.5","0.4","43","0.005202913631633715"
"798","1","0.5","0.4","16","0.02081165452653486"
"796","1","0.5","0.4","28","0.01040582726326743"
"793","1","0.5","0.4","38","0.013527575442247659"
"784","1","0.5","0.4","70","0.01040582726326743"
"794","1","0.5","0.4","34","0.01040582726326743"
"800","1","0.5","0.4","14","0.005202913631633715"
"790","1","0.5","0.4","44","0.005202913631633715"
"787","1","0.5","0.4","65","0.008324661810613945"
"786","1","0.5","0.4","65","0.015608740894901144"
"795","1","0.5","0.4","32","0.007284079084287201"
"802","1","0.5","0.41","7","0.01040582726326743"
"788","1","0.5","0.4","54","0.015608740894901144"
"783","1","0.5","0.4","75","0.01040582726326743"
"796","1","0.5","0.4","29","0.01040582726326743"
"790","1","0.5","0.4","45","0.005202913631633715"
"793","1","0.5","0.4","39","0.012486992715920915"
"792","1","0.5","0.4","44","0.005202913631633715"
"798","1","0.5","0.4","17","0.02081165452653486"
"800","1","0.5","0.4","15","0.005202913631633715"
"786","1","0.5","0.4","66","0.015608740894901144"
"784","1","0.5","0.4","71","0.01040582726326743"
"794","1","0.5","0.4","35","0.01040582726326743"
"783","1","0.5","0.4","76","0.01040582726326743"
"795","1","0.5","0.4","33","0.007284079084287201"
"790","1","0.5","0.4","46","0.005202913631633715"
"802","1","0.5","0.41","8","0.01040582726326743"
"796","1","0.5","0.4","30","0.01040582726326743"
"793","1","0.5","0.4","40","0.013527575442247659"
"790","1","0.5","0.4","47","0.005202913631633715"
"803","1","0.5","0.41","0","0.49011446409989595"
"787","1","0.5","0.4","66","0.008324661810613945"
"790","1","0.5","0.4","48","0.005202913631633715"
"795","1","0.5","0.4","34","0.008324661810613945"
"793","1","0.5","0.4","41","0.013527575442247659"
"786","1","0.5","0.4","67","0.015608740894901144"
"800","1","0.5","0.4","16","0.005202913631633715"
"798","1","0.5","0.4","18","0.02081165452653486"
"802","1","0.5","0.41","9","0.01040582726326743"
"792","1","0.5","0.4","45","0.005202913631633715"
"783","1","0.5","0.4","77","0.01040582726326743"
"794","1","0.5","0.4","36","0.01040582726326743"
"784","1","0.5","0.4","72","0.01040582726326743"
"788","1","0.5","0.4","55","0.015608740894901144"
"796","1","0.5","0.4","31","0.01040582726326743"
"790","1","0.5","0.4","49","0.005202913631633715"
"793","1","0.5","0.4","42","0.012486992715920915"
"800","1","0.5","0.4","17","0.005202913631633715"
"783","1","0.5","0.4","78","0.01040582726326743"
"792","1","0.5","0.4","46","0.005202913631633715"
"787","1","0.5","0.4","67","0.007284079084287201"
"786","1","0.5","0.4","68","0.015608740894901144"
"798","1","0.5","0.4","19","0.02081165452653486"
"803","1","0.5","0.41","1","0.05827263267429761"
"802","1","0.5","0.41","10","0.01040582726326743"
"795","1","0.5","0.4","35","0.007284079084287201"
"784","1","0.5","0.4","73","0.01040582726326743"
"792","1","0.5","0.4","47","0.005202913631633715"
"793","1","0.5","0.4","43","0.012486992715920915"
"790","1","0.5","0.4","50","0.005202913631633715"
"783","1","0.5","0.4","79","0.01040582726326743"
"796","1","0.5","0.4","32","0.01040582726326743"
"803","1","0.5","0.41","2","0.005202913631633715"
"800","1","0.5","0.4","18","0.005202913631633715"
"798","1","0.5","0.4","20","0.02081165452653486"
"788","1","0.5","0.4","56","0.015608740894901144"
"786","1","0.5","0.4","69","0.015608740894901144"
"794","1","0.5","0.4","37","0.01040582726326743"
"795","1","0.5","0.4","36","0.007284079084287201"
"784","1","0.5","0.4","74","0.01040582726326743"
"792","1","0.5","0.4","48","0.005202913631633715"
"787","1","0.5","0.4","68","0.007284079084287201"
"783","1","0.5","0.4","80","0.01040582726326743"
"800","1","0.5","0.4","19","0.005202913631633715"
"790","1","0.5","0.4","51","0.005202913631633715"
"796","1","0.5","0.4","33","0.01040582726326743"
"786","1","0.5","0.4","70","0.015608740894901144"
"793","1","0.5","0.4","44","0.012486992715920915"
"802","1","0.5","0.41","11","0.01040582726326743"
"798","1","0.5","0.4","21","0.02081165452653486"
"795","1","0.5","0.4","37","0.007284079084287201"
"784","1","0.5","0.4","75","0.01040582726326743"
"783","1","0.5","0.4","81","0.01040582726326743"
"788","1","0.5","0.4","57","0.015608740894901144"
"794","1","0.5","0.4","38","0.01040582726326743"
"803","1","0.5","0.41","3","0.005202913631633715"
"800","1","0.5","0.4","20","0.005202913631633715"
"792","1","0.5","0.4","49","0.005202913631633715"
"790","1","0.5","0.4","52","0.005202913631633715"
"795","1","0.5","0.4","38","0.007284079084287201"
"793","1","0.5","0.4","45","0.013527575442247659"
"796","1","0.5","0.4","34","0.01040582726326743"
"787","1","0.5","0.4","69","0.007284079084287201"
"802","1","0.5","0.41","12","0.01040582726326743"
"798","1","0.5","0.4","22","0.02081165452653486"
"783","1","0.5","0.4","82","0.01040582726326743"
"788","1","0.5","0.4","58","0.015608740894901144"
"786","1","0.5","0.4","71","0.015608740894901144"
"784","1","0.5","0.4","76","0.01040582726326743"
"803","1","0.5","0.41","4","0.005202913631633715"
"795","1","0.5","0.4","39","0.008324661810613945"
"790","1","0.5","0.4","53","0.005202913631633715"
"794","1","0.5","0.4","39","0.01040582726326743"
"800","1","0.5","0.4","21","0.005202913631633715"
"796","1","0.5","0.4","35","0.01040582726326743"
"787","1","0.5","0.4","70","0.008324661810613945"
"793","1","0.5","0.4","46","0.012486992715920915"
"792","1","0.5","0.4","50","0.005202913631633715"
"798","1","0.5","0.4","23","0.02081165452653486"
"783","1","0.5","0.4","83","0.01040582726326743"
"802","1","0.5","0.41","13","0.01040582726326743"
"795","1","0.5","0.4","40","0.007284079084287201"
"803","1","0.5","0.41","5","0.005202913631633715"
"784","1","0.5","0.4","77","0.01040582726326743"
"786","1","0.5","0.4","72","0.015608740894901144"
"788","1","0.5","0.4","59","0.015608740894901144"
"800","1","0.5","0.4","22","0.005202913631633715"
"790","1","0.5","0.4","54","0.005202913631633715"
"794","1","0.5","0.4","40","0.01040582726326743"
"798","1","0.5","0.4","24","0.02081165452653486"
"793","1","0.5","0.4","47","0.012486992715920915"
"792","1","0.5","0.4","51","0.005202913631633715"
"795","1","0.5","0.4","41","0.007284079084287201"
"796","1","0.5","0.4","36","0.01040582726326743"
"787","1","0.5","0.4","71","0.008324661810613945"
"783","1","0.5","0.4","84","0.01040582726326743"
"802","1","0.5","0.41","14","0.01040582726326743"
"786","1","0.5","0.4","73","0.015608740894901144"
"788","1","0.5","0.4","60","0.015608740894901144"
"800","1","0.5","0.4","23","0.005202913631633715"
"803","1","0.5","0.41","6","0.005202913631633715"
"784","1","0.5","0.4","78","0.01040582726326743"
"790","1","0.5","0.4","55","0.005202913631633715"
"794","1","0.5","0.4","41","0.01040582726326743"
"792","1","0.5","0.4","52","0.005202913631633715"
"798","1","0.5","0.4","25","0.02081165452653486"
"795","1","0.5","0.4","42","0.007284079084287201"
"793","1","0.5","0.4","48","0.013527575442247659"
"796","1","0.5","0.4","37","0.01040582726326743"
"787","1","0.5","0.4","72","0.007284079084287201"
"783","1","0.5","0.4","85","0.01040582726326743"
"786","1","0.5","0.4","74","0.015608740894901144"
"802","1","0.5","0.41","15","0.01040582726326743"
"788","1","0.5","0.4","61","0.015608740894901144"
"800","1","0.5","0.4","24","0.005202913631633715"
"784","1","0.5","0.4","79","0.01040582726326743"
"803","1","0.5","0.41","7","0.005202913631633715"
"794","1","0.5","0.4","42","0.01040582726326743"
"792","1","0.5","0.4","53","0.005202913631633715"
"790","1","0.5","0.4","56","0.005202913631633715"
"793","1","0.5","0.4","49","0.013527575442247659"
"796","1","0.5","0.4","38","0.01040582726326743"
"798","1","0.5","0.4","26","0.02081165452653486"
"783","1","0.5","0.4","86","0.01040582726326743"
"786","1","0.5","0.4","75","0.015608740894901144"
"788","1","0.5","0.4","62","0.015608740894901144"
"795","1","0.5","0.4","43","0.007284079084287201"
"802","1","0.5","0.41","16","0.01040582726326743"
"784","1","0.5","0.4","80","0.01040582726326743"
"787","1","0.5","0.4","73","0.007284079084287201"
"803","1","0.5","0.41","8","0.005202913631633715"
"792","1","0.5","0.4","54","0.005202913631633715"
"794","1","0.5","0.4","43","0.01040582726326743"
"783","1","0.5","0.4","87","0.01040582726326743"
"790","1","0.5","0.4","57","0.005202913631633715"
"793","1","0.5","0.4","50","0.012486992715920915"
"786","1","0.5","0.4","76","0.015608740894901144"
"800","1","0.5","0.4","25","0.005202913631633715"
"788","1","0.5","0.4","63","0.015608740894901144"
"798","1","0.5","0.4","27","0.02081165452653486"
"784","1","0.5","0.4","81","0.01040582726326743"
"795","1","0.5","0.4","44","0.008324661810613945"
"796","1","0.5","0.4","39","0.01040582726326743"
"802","1","0.5","0.41","17","0.01040582726326743"
"803","1","0.5","0.41","9","0.005202913631633715"
"787","1","0.5","0.4","74","0.007284079084287201"
"790","1","0.5","0.4","58","0.005202913631633715"
"794","1","0.5","0.4","44","0.01040582726326743"
"792","1","0.5","0.4","55","0.005202913631633715"
"783","1","0.5","0.4","88","0.01040582726326743"
"784","1","0.5","0.4","82","0.01040582726326743"
"800","1","0.5","0.4","26","0.005202913631633715"
"788","1","0.5","0.4","64","0.015608740894901144"
"786","1","0.5","0.4","77","0.015608740894901144"
"793","1","0.5","0.4","51","0.013527575442247659"
"798","1","0.5","0.4","28","0.02081165452653486"
"795","1","0.5","0.4","45","0.007284079084287201"
"802","1","0.5","0.41","18","0.01040582726326743"
"796","1","0.5","0.4","40","0.01040582726326743"
"790","1","0.5","0.4","59","0.005202913631633715"
"787","1","0.5","0.4","75","0.007284079084287201"
"792","1","0.5","0.4","56","0.005202913631633715"
"783","1","0.5","0.4","89","0.01040582726326743"
"794","1","0.5","0.4","45","0.01040582726326743"
"803","1","0.5","0.41","10","0.005202913631633715"
"786","1","0.5","0.4","78","0.015608740894901144"
"793","1","0.5","0.4","52","0.013527575442247659"
"798","1","0.5","0.4","29","0.02081165452653486"
"800","1","0.5","0.4","27","0.005202913631633715"
"784","1","0.5","0.4","83","0.01040582726326743"
"788","1","0.5","0.4","65","0.015608740894901144"
"795","1","0.5","0.4","46","0.008324661810613945"
"796","1","0.5","0.4","41","0.01040582726326743"
"802","1","0.5","0.41","19","0.01040582726326743"
"787","1","0.5","0.4","76","0.007284079084287201"
"783","1","0.5","0.4","90","0.01040582726326743"
"794","1","0.5","0.4","46","0.01040582726326743"
"790","1","0.5","0.4","60","0.005202913631633715"
"786","1","0.5","0.4","79","0.015608740894901144"
"803","1","0.5","0.41","11","0.005202913631633715"
"792","1","0.5","0.4","57","0.005202913631633715"
"788","1","0.5","0.4","66","0.015608740894901144"
"793","1","0.5","0.4","53","0.012486992715920915"
"798","1","0.5","0.4","30","0.02081165452653486"
"800","1","0.5","0.4","28","0.005202913631633715"
"795","1","0.5","0.4","47","0.008324661810613945"
"802","1","0.5","0.41","20","0.01040582726326743"
"784","1","0.5","0.4","84","0.01040582726326743"
"790","1","0.5","0.4","61","0.005202913631633715"
"796","1","0.5","0.4","42","0.01040582726326743"
"787","1","0.5","0.4","77","0.007284079084287201"
"783","1","0.5","0.4","91","0.01040582726326743"
"803","1","0.5","0.41","12","0.005202913631633715"
"786","1","0.5","0.4","80","0.015608740894901144"
"794","1","0.5","0.4","47","0.01040582726326743"
"793","1","0.5","0.4","54","0.012486992715920915"
"800","1","0.5","0.4","29","0.005202913631633715"
"798","1","0.5","0.4","31","0.02081165452653486"
"792","1","0.5","0.4","58","0.005202913631633715"
"802","1","0.5","0.41","21","0.01040582726326743"
"784","1","0.5","0.4","85","0.01040582726326743"
"795","1","0.5","0.4","48","0.007284079084287201"
"790","1","0.5","0.4","62","0.005202913631633715"
"788","1","0.5","0.4","67","0.015608740894901144"
"787","1","0.5","0.4","78","0.007284079084287201"
"783","1","0.5","0.4","92","0.01040582726326743"
"786","1","0.5","0.4","81","0.015608740894901144"
"796","1","0.5","0.4","43","0.01040582726326743"
"794","1","0.5","0.4","48","0.01040582726326743"
"793","1","0.5","0.4","55","0.012486992715920915"
"798","1","0.5","0.4","32","0.02081165452653486"
"784","1","0.5","0.4","86","0.01040582726326743"
"795","1","0.5","0.4","49","0.007284079084287201"
"792","1","0.5","0.4","59","0.005202913631633715"
"790","1","0.5","0.4","63","0.005202913631633715"
"803","1","0.5","0.41","13","0.005202913631633715"
"802","1","0.5","0.41","22","0.01040582726326743"
"787","1","0.5","0.4","79","0.008324661810613945"
"800","1","0.5","0.4","30","0.005202913631633715"
"786","1","0.5","0.4","82","0.015608740894901144"
"783","1","0.5","0.4","93","0.01040582726326743"
"788","1","0.5","0.4","68","0.015608740894901144"
"796","1","0.5","0.4","44","0.01040582726326743"
"794","1","0.5","0.4","49","0.01040582726326743"
"793","1","0.5","0.4","56","0.012486992715920915"
"798","1","0.5","0.4","33","0.02081165452653486"
"784","1","0.5","0.4","87","0.01040582726326743"
"795","1","0.5","0.4","50","0.008324661810613945"
"792","1","0.5","0.4","60","0.005202913631633715"
"783","1","0.5","0.4","94","0.01040582726326743"
"803","1","0.5","0.41","14","0.005202913631633715"
"800","1","0.5","0.4","31","0.005202913631633715"
"788","1","0.5","0.4","69","0.015608740894901144"
"794","1","0.5","0.4","50","0.01040582726326743"
"786","1","0.5","0.4","83","0.015608740894901144"
"796","1","0.5","0.4","45","0.01040582726326743"
"790","1","0.5","0.4","64","0.005202913631633715"
"802","1","0.5","0.41","23","0.01040582726326743"
"784","1","0.5","0.4","88","0.01040582726326743"
"792","1","0.5","0.4","61","0.005202913631633715"
"798","1","0.5","0.4","34","0.02081165452653486"
"787","1","0.5","0.4","80","0.007284079084287201"
"795","1","0.5","0.4","51","0.008324661810613945"
"793","1","0.5","0.4","57","0.012486992715920915"
"783","1","0.5","0.4","95","0.01040582726326743"
"786","1","0.5","0.4","84","0.015608740894901144"
"784","1","0.5","0.4","89","0.01040582726326743"
"800","1","0.5","0.4","32","0.005202913631633715"
"788","1","0.5","0.4","70","0.015608740894901144"
