"BehaviorSpace results (NetLogo 5.3.1)"
"wild_dogs.nlogo"
"sensitivity-analysis"
"04/12/2016 02:18:42:452 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","carrying-capacity","years-to-simulate","mortality-adult","mortality-disperser","mean-meeting-rate","[step]","count dogs","extinct?"
"492","40","100","0.15","0.25","1.8","100","31","false"
"494","40","100","0.15","0.25","1.8","100","34","false"
"506","40","100","0.15","0.25","1.8","32","0","true"
"498","40","100","0.15","0.25","1.8","100","21","false"
"500","40","100","0.15","0.25","1.8","84","0","true"
"502","40","100","0.15","0.25","1.8","100","37","false"
"501","40","100","0.15","0.25","1.8","100","34","false"
"507","40","100","0.15","0.25","1.8","100","1","false"
"503","40","100","0.15","0.25","1.8","100","36","false"
"505","40","100","0.15","0.25","1.8","100","25","false"
"504","40","100","0.15","0.25","1.8","100","31","false"
"513","40","100","0.15","0.25","2","41","0","true"
"509","40","100","0.15","0.25","1.8","100","36","false"
"508","40","100","0.15","0.25","1.8","100","24","false"
"511","40","100","0.15","0.25","2","100","10","false"
"510","40","100","0.15","0.25","1.8","100","25","false"
"517","40","100","0.15","0.25","2","46","0","true"
"514","40","100","0.15","0.25","2","100","37","false"
"512","40","100","0.15","0.25","2","100","22","false"
"516","40","100","0.15","0.25","2","73","0","true"
"518","40","100","0.15","0.25","2","100","9","false"
"520","40","100","0.15","0.25","2","77","0","true"
"515","40","100","0.15","0.25","2","100","24","false"
"521","40","100","0.15","0.25","2","77","0","true"
"519","40","100","0.15","0.25","2","100","24","false"
"527","40","100","0.15","0.25","2","33","0","true"
"526","40","100","0.15","0.25","2","46","0","true"
"523","40","100","0.15","0.25","2","100","14","false"
"522","40","100","0.15","0.25","2","100","43","false"
"529","40","100","0.15","0.25","2","60","0","true"
"525","40","100","0.15","0.25","2","100","19","false"
"530","40","100","0.15","0.25","2","87","0","true"
"524","40","100","0.15","0.25","2","100","30","false"
"528","40","100","0.15","0.25","2","100","40","false"
"535","40","100","0.15","0.25","2","36","0","true"
"538","40","100","0.15","0.25","2","28","0","true"
"532","40","100","0.15","0.25","2","100","25","false"
"531","40","100","0.15","0.25","2","100","32","false"
"533","40","100","0.15","0.25","2","100","29","false"
"540","40","100","0.15","0.25","2","81","0","true"
"543","40","100","0.15","0.3","0.4","42","0","true"
"534","40","100","0.15","0.25","2","100","36","false"
"545","40","100","0.15","0.3","0.4","34","0","true"
"542","40","100","0.15","0.3","0.4","41","0","true"
"537","40","100","0.15","0.25","2","100","20","false"
"541","40","100","0.15","0.3","0.4","55","0","true"
"539","40","100","0.15","0.25","2","100","32","false"
"536","40","100","0.15","0.25","2","100","13","false"
"548","40","100","0.15","0.3","0.4","32","0","true"
"544","40","100","0.15","0.3","0.4","100","10","false"
"551","40","100","0.15","0.3","0.4","43","0","true"
"546","40","100","0.15","0.3","0.4","57","0","true"
"550","40","100","0.15","0.3","0.4","100","10","false"
"553","40","100","0.15","0.3","0.4","40","0","true"
"547","40","100","0.15","0.3","0.4","42","0","true"
"555","40","100","0.15","0.3","0.4","37","0","true"
"549","40","100","0.15","0.3","0.4","100","8","false"
"556","40","100","0.15","0.3","0.4","55","0","true"
"560","40","100","0.15","0.3","0.4","30","0","true"
"559","40","100","0.15","0.3","0.4","60","0","true"
"557","40","100","0.15","0.3","0.4","54","0","true"
"554","40","100","0.15","0.3","0.4","100","13","false"
"565","40","100","0.15","0.3","0.4","27","0","true"
"566","40","100","0.15","0.3","0.4","34","0","true"
"552","40","100","0.15","0.3","0.4","100","14","false"
"561","40","100","0.15","0.3","0.4","60","0","true"
"567","40","100","0.15","0.3","0.4","23","0","true"
"558","40","100","0.15","0.3","0.4","100","13","false"
"564","40","100","0.15","0.3","0.4","74","0","true"
"568","40","100","0.15","0.3","0.4","63","0","true"
"562","40","100","0.15","0.3","0.4","100","11","false"
"563","40","100","0.15","0.3","0.4","76","0","true"
"569","40","100","0.15","0.3","0.4","100","22","false"
"573","40","100","0.15","0.3","0.6","64","0","true"
"576","40","100","0.15","0.3","0.6","84","0","true"
"570","40","100","0.15","0.3","0.4","100","28","false"
"575","40","100","0.15","0.3","0.6","100","13","false"
"577","40","100","0.15","0.3","0.6","40","0","true"
"572","40","100","0.15","0.3","0.6","100","29","false"
"571","40","100","0.15","0.3","0.6","100","15","false"
"581","40","100","0.15","0.3","0.6","27","0","true"
"574","40","100","0.15","0.3","0.6","100","22","false"
"584","40","100","0.15","0.3","0.6","32","0","true"
"582","40","100","0.15","0.3","0.6","30","0","true"
"585","40","100","0.15","0.3","0.6","28","0","true"
"580","40","100","0.15","0.3","0.6","95","0","true"
"587","40","100","0.15","0.3","0.6","63","0","true"
"578","40","100","0.15","0.3","0.6","100","25","false"
"583","40","100","0.15","0.3","0.6","100","19","false"
"579","40","100","0.15","0.3","0.6","100","15","false"
"591","40","100","0.15","0.3","0.6","37","0","true"
"589","40","100","0.15","0.3","0.6","77","0","true"
"586","40","100","0.15","0.3","0.6","100","27","false"
"592","40","100","0.15","0.3","0.6","58","0","true"
"588","40","100","0.15","0.3","0.6","100","26","false"
"590","40","100","0.15","0.3","0.6","100","15","false"
"593","40","100","0.15","0.3","0.6","61","0","true"
"595","40","100","0.15","0.3","0.6","60","0","true"
"594","40","100","0.15","0.3","0.6","89","0","true"
"597","40","100","0.15","0.3","0.6","100","1","false"
"599","40","100","0.15","0.3","0.6","28","0","true"
"598","40","100","0.15","0.3","0.6","62","0","true"
"602","40","100","0.15","0.3","0.8","51","0","true"
"603","40","100","0.15","0.3","0.8","68","0","true"
"596","40","100","0.15","0.3","0.6","100","11","false"
"600","40","100","0.15","0.3","0.6","100","1","false"
"606","40","100","0.15","0.3","0.8","65","0","true"
"601","40","100","0.15","0.3","0.8","100","11","false"
"610","40","100","0.15","0.3","0.8","56","0","true"
"604","40","100","0.15","0.3","0.8","97","0","true"
"605","40","100","0.15","0.3","0.8","93","0","true"
"611","40","100","0.15","0.3","0.8","31","0","true"
"607","40","100","0.15","0.3","0.8","100","13","false"
"608","40","100","0.15","0.3","0.8","93","0","true"
"609","40","100","0.15","0.3","0.8","100","1","false"
"614","40","100","0.15","0.3","0.8","56","0","true"
"612","40","100","0.15","0.3","0.8","58","0","true"
"613","40","100","0.15","0.3","0.8","92","0","true"
"615","40","100","0.15","0.3","0.8","100","12","false"
"619","40","100","0.15","0.3","0.8","72","0","true"
"616","40","100","0.15","0.3","0.8","98","0","true"
"617","40","100","0.15","0.3","0.8","92","0","true"
"621","40","100","0.15","0.3","0.8","77","0","true"
"620","40","100","0.15","0.3","0.8","80","0","true"
"622","40","100","0.15","0.3","0.8","43","0","true"
"618","40","100","0.15","0.3","0.8","100","11","false"
"629","40","100","0.15","0.3","0.8","30","0","true"
"625","40","100","0.15","0.3","0.8","84","0","true"
"624","40","100","0.15","0.3","0.8","100","12","false"
"630","40","100","0.15","0.3","0.8","75","0","true"
"623","40","100","0.15","0.3","0.8","100","7","false"
"626","40","100","0.15","0.3","0.8","75","0","true"
"627","40","100","0.15","0.3","0.8","100","1","false"
"633","40","100","0.15","0.3","1","43","0","true"
"628","40","100","0.15","0.3","0.8","100","20","false"
"632","40","100","0.15","0.3","1","90","0","true"
"636","40","100","0.15","0.3","1","78","0","true"
"635","40","100","0.15","0.3","1","41","0","true"
"634","40","100","0.15","0.3","1","100","24","false"
"641","40","100","0.15","0.3","1","36","0","true"
"631","40","100","0.15","0.3","1","100","21","false"
"638","40","100","0.15","0.3","1","100","18","false"
"645","40","100","0.15","0.3","1","47","0","true"
"642","40","100","0.15","0.3","1","79","0","true"
"643","40","100","0.15","0.3","1","52","0","true"
"639","40","100","0.15","0.3","1","100","19","false"
"646","40","100","0.15","0.3","1","35","0","true"
"637","40","100","0.15","0.3","1","100","23","false"
"644","40","100","0.15","0.3","1","68","0","true"
"640","40","100","0.15","0.3","1","100","19","false"
"653","40","100","0.15","0.3","1","38","0","true"
"648","40","100","0.15","0.3","1","57","0","true"
"652","40","100","0.15","0.3","1","46","0","true"
"647","40","100","0.15","0.3","1","67","0","true"
"654","40","100","0.15","0.3","1","81","0","true"
"650","40","100","0.15","0.3","1","100","6","false"
"651","40","100","0.15","0.3","1","91","0","true"
"649","40","100","0.15","0.3","1","100","23","false"
"655","40","100","0.15","0.3","1","89","0","true"
"658","40","100","0.15","0.3","1","81","0","true"
"660","40","100","0.15","0.3","1","74","0","true"
"659","40","100","0.15","0.3","1","79","0","true"
"656","40","100","0.15","0.3","1","100","3","false"
"661","40","100","0.15","0.3","1.2","86","0","true"
"657","40","100","0.15","0.3","1","100","21","false"
"662","40","100","0.15","0.3","1.2","90","0","true"
"665","40","100","0.15","0.3","1.2","97","0","true"
"669","40","100","0.15","0.3","1.2","60","0","true"
"663","40","100","0.15","0.3","1.2","100","26","false"
"664","40","100","0.15","0.3","1.2","100","23","false"
"666","40","100","0.15","0.3","1.2","100","23","false"
"670","40","100","0.15","0.3","1.2","95","0","true"
"668","40","100","0.15","0.3","1.2","100","22","false"
"671","40","100","0.15","0.3","1.2","39","0","true"
"672","40","100","0.15","0.3","1.2","55","0","true"
"675","40","100","0.15","0.3","1.2","49","0","true"
"674","40","100","0.15","0.3","1.2","63","0","true"
"679","40","100","0.15","0.3","1.2","38","0","true"
"667","40","100","0.15","0.3","1.2","100","3","false"
"676","40","100","0.15","0.3","1.2","100","16","false"
"673","40","100","0.15","0.3","1.2","100","29","false"
"677","40","100","0.15","0.3","1.2","100","11","false"
"680","40","100","0.15","0.3","1.2","100","10","false"
"678","40","100","0.15","0.3","1.2","97","0","true"
"684","40","100","0.15","0.3","1.2","41","0","true"
"687","40","100","0.15","0.3","1.2","27","0","true"
"688","40","100","0.15","0.3","1.2","39","0","true"
"686","40","100","0.15","0.3","1.2","65","0","true"
"681","40","100","0.15","0.3","1.2","100","23","false"
"682","40","100","0.15","0.3","1.2","100","17","false"
"689","40","100","0.15","0.3","1.2","57","0","true"
"685","40","100","0.15","0.3","1.2","100","20","false"
"690","40","100","0.15","0.3","1.2","54","0","true"
"683","40","100","0.15","0.3","1.2","100","23","false"
"691","40","100","0.15","0.3","1.4","100","27","false"
"693","40","100","0.15","0.3","1.4","68","0","true"
"697","40","100","0.15","0.3","1.4","68","0","true"
"699","40","100","0.15","0.3","1.4","34","0","true"
"692","40","100","0.15","0.3","1.4","100","21","false"
"701","40","100","0.15","0.3","1.4","48","0","true"
"696","40","100","0.15","0.3","1.4","100","25","false"
"694","40","100","0.15","0.3","1.4","100","21","false"
"695","40","100","0.15","0.3","1.4","100","17","false"
"703","40","100","0.15","0.3","1.4","35","0","true"
"706","40","100","0.15","0.3","1.4","38","0","true"
"698","40","100","0.15","0.3","1.4","100","2","false"
"707","40","100","0.15","0.3","1.4","92","0","true"
"702","40","100","0.15","0.3","1.4","100","1","false"
"700","40","100","0.15","0.3","1.4","100","20","false"
"704","40","100","0.15","0.3","1.4","100","12","false"
"708","40","100","0.15","0.3","1.4","86","0","true"
"705","40","100","0.15","0.3","1.4","100","23","false"
"711","40","100","0.15","0.3","1.4","83","0","true"
"709","40","100","0.15","0.3","1.4","100","32","false"
"717","40","100","0.15","0.3","1.4","35","0","true"
"715","40","100","0.15","0.3","1.4","85","0","true"
"714","40","100","0.15","0.3","1.4","92","0","true"
"713","40","100","0.15","0.3","1.4","100","15","false"
"712","40","100","0.15","0.3","1.4","100","18","false"
"710","40","100","0.15","0.3","1.4","100","6","false"
"719","40","100","0.15","0.3","1.4","62","0","true"
"724","40","100","0.15","0.3","1.6","42","0","true"
"718","40","100","0.15","0.3","1.4","100","2","false"
"716","40","100","0.15","0.3","1.4","100","39","false"
"720","40","100","0.15","0.3","1.4","94","0","true"
"721","40","100","0.15","0.3","1.6","100","35","false"
"722","40","100","0.15","0.3","1.6","100","14","false"
"723","40","100","0.15","0.3","1.6","100","24","false"
"726","40","100","0.15","0.3","1.6","70","0","true"
"728","40","100","0.15","0.3","1.6","86","0","true"
"725","40","100","0.15","0.3","1.6","100","6","false"
"734","40","100","0.15","0.3","1.6","65","0","true"
"727","40","100","0.15","0.3","1.6","100","27","false"
"729","40","100","0.15","0.3","1.6","100","0","false"
"730","40","100","0.15","0.3","1.6","100","39","false"
"731","40","100","0.15","0.3","1.6","93","0","true"
"732","40","100","0.15","0.3","1.6","75","0","true"
"735","40","100","0.15","0.3","1.6","100","4","false"
"741","40","100","0.15","0.3","1.6","27","0","true"
"738","40","100","0.15","0.3","1.6","73","0","true"
"733","40","100","0.15","0.3","1.6","100","32","false"
"737","40","100","0.15","0.3","1.6","91","0","true"
"736","40","100","0.15","0.3","1.6","100","24","false"
"747","40","100","0.15","0.3","1.6","26","0","true"
"744","40","100","0.15","0.3","1.6","51","0","true"
"739","40","100","0.15","0.3","1.6","100","25","false"
"742","40","100","0.15","0.3","1.6","100","18","false"
"740","40","100","0.15","0.3","1.6","100","36","false"
"745","40","100","0.15","0.3","1.6","100","8","false"
"743","40","100","0.15","0.3","1.6","100","32","false"
"746","40","100","0.15","0.3","1.6","100","27","false"
"748","40","100","0.15","0.3","1.6","79","0","true"
"751","40","100","0.15","0.3","1.8","48","0","true"
"755","40","100","0.15","0.3","1.8","40","0","true"
"750","40","100","0.15","0.3","1.6","93","0","true"
"749","40","100","0.15","0.3","1.6","100","26","false"
"757","40","100","0.15","0.3","1.8","62","0","true"
"752","40","100","0.15","0.3","1.8","100","18","false"
"758","40","100","0.15","0.3","1.8","36","0","true"
"756","40","100","0.15","0.3","1.8","93","0","true"
"754","40","100","0.15","0.3","1.8","100","1","false"
"760","40","100","0.15","0.3","1.8","88","0","true"
"761","40","100","0.15","0.3","1.8","90","0","true"
"753","40","100","0.15","0.3","1.8","100","18","false"
"765","40","100","0.15","0.3","1.8","41","0","true"
"764","40","100","0.15","0.3","1.8","57","0","true"
"759","40","100","0.15","0.3","1.8","100","28","false"
"769","40","100","0.15","0.3","1.8","50","0","true"
"763","40","100","0.15","0.3","1.8","100","17","false"
"762","40","100","0.15","0.3","1.8","100","17","false"
"766","40","100","0.15","0.3","1.8","100","2","false"
"770","40","100","0.15","0.3","1.8","70","0","true"
"773","40","100","0.15","0.3","1.8","43","0","true"
"768","40","100","0.15","0.3","1.8","83","0","true"
"772","40","100","0.15","0.3","1.8","69","0","true"
"767","40","100","0.15","0.3","1.8","100","10","false"
"776","40","100","0.15","0.3","1.8","79","0","true"
"771","40","100","0.15","0.3","1.8","100","1","false"
"778","40","100","0.15","0.3","1.8","49","0","true"
"779","40","100","0.15","0.3","1.8","100","12","false"
"777","40","100","0.15","0.3","1.8","85","0","true"
"775","40","100","0.15","0.3","1.8","100","26","false"
"774","40","100","0.15","0.3","1.8","100","26","false"
"782","40","100","0.15","0.3","2","100","1","false"
"785","40","100","0.15","0.3","2","43","0","true"
"786","40","100","0.15","0.3","2","49","0","true"
"781","40","100","0.15","0.3","2","100","39","false"
"783","40","100","0.15","0.3","2","77","0","true"
"780","40","100","0.15","0.3","1.8","100","26","false"
"784","40","100","0.15","0.3","2","100","9","false"
"793","40","100","0.15","0.3","2","61","0","true"
"787","40","100","0.15","0.3","2","100","34","false"
"788","40","100","0.15","0.3","2","100","2","false"
"789","40","100","0.15","0.3","2","95","0","true"
"794","40","100","0.15","0.3","2","37","0","true"
"792","40","100","0.15","0.3","2","80","0","true"
"795","40","100","0.15","0.3","2","39","0","true"
"796","40","100","0.15","0.3","2","45","0","true"
"790","40","100","0.15","0.3","2","100","26","false"
"791","40","100","0.15","0.3","2","100","23","false"
"797","40","100","0.15","0.3","2","49","0","true"
"799","40","100","0.15","0.3","2","91","0","true"
"804","40","100","0.15","0.3","2","57","0","true"
"801","40","100","0.15","0.3","2","87","0","true"
"803","40","100","0.15","0.3","2","84","0","true"
"800","40","100","0.15","0.3","2","100","20","false"
"802","40","100","0.15","0.3","2","78","0","true"
"798","40","100","0.15","0.3","2","100","26","false"
"812","40","100","0.15","0.35","0.4","28","0","true"
"813","40","100","0.15","0.35","0.4","28","0","true"
"811","40","100","0.15","0.35","0.4","61","0","true"
"805","40","100","0.15","0.3","2","100","19","false"
"806","40","100","0.15","0.3","2","100","36","false"
"807","40","100","0.15","0.3","2","92","0","true"
"809","40","100","0.15","0.3","2","88","0","true"
"816","40","100","0.15","0.35","0.4","43","0","true"
"815","40","100","0.15","0.35","0.4","40","0","true"
"808","40","100","0.15","0.3","2","100","54","false"
"817","40","100","0.15","0.35","0.4","37","0","true"
"814","40","100","0.15","0.35","0.4","76","0","true"
"819","40","100","0.15","0.35","0.4","59","0","true"
"818","40","100","0.15","0.35","0.4","68","0","true"
"810","40","100","0.15","0.3","2","100","20","false"
"821","40","100","0.15","0.35","0.4","71","0","true"
"823","40","100","0.15","0.35","0.4","63","0","true"
"820","40","100","0.15","0.35","0.4","78","0","true"
"825","40","100","0.15","0.35","0.4","57","0","true"
"829","40","100","0.15","0.35","0.4","36","0","true"
"822","40","100","0.15","0.35","0.4","88","0","true"
"824","40","100","0.15","0.35","0.4","81","0","true"
"826","40","100","0.15","0.35","0.4","71","0","true"
"828","40","100","0.15","0.35","0.4","75","0","true"
"833","40","100","0.15","0.35","0.4","44","0","true"
"830","40","100","0.15","0.35","0.4","100","13","false"
"827","40","100","0.15","0.35","0.4","100","7","false"
"831","40","100","0.15","0.35","0.4","100","21","false"
"835","40","100","0.15","0.35","0.4","47","0","true"
"832","40","100","0.15","0.35","0.4","100","5","false"
"840","40","100","0.15","0.35","0.4","36","0","true"
"834","40","100","0.15","0.35","0.4","100","1","false"
"839","40","100","0.15","0.35","0.4","44","0","true"
"837","40","100","0.15","0.35","0.4","100","15","false"
"838","40","100","0.15","0.35","0.4","100","1","false"
"843","40","100","0.15","0.35","0.6","40","0","true"
"836","40","100","0.15","0.35","0.4","100","28","false"
