"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"BusinessInvestor.nlogo"
"vary-vision"
"10/07/2025 22:04:18:816 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","failure-max","turtle-coloring-mode","vision-mode","failure-min","color-patches-by","num-investors","sense-radius","max-ticks","[step]","mean-wealth","stdev-wealth"
"15","0.1","red","radius","0.01","exp utility","100","1","25","8","48113.337189338774","20347.72567506112"
"8","0.1","red","radius","0.01","exp utility","100","0","25","22","65677.49149361187","53142.882631701024"
"4","0.1","red","radius","0.01","exp utility","100","0","25","24","74552.6219225799","66443.83192542128"
"3","0.1","red","radius","0.01","exp utility","100","0","25","20","62120.8172900205","52987.12400645136"
"2","0.1","red","radius","0.01","exp utility","100","0","25","20","59511.82803582878","57778.24156426655"
"9","0.1","red","radius","0.01","exp utility","100","0","25","19","58500.11410099162","45937.14196000149"
"14","0.1","red","radius","0.01","exp utility","100","1","25","9","51114.319131738004","25890.28764056308"
"13","0.1","red","radius","0.01","exp utility","100","1","25","15","83896.6405449819","40150.85219136547"
"16","0.1","red","radius","0.01","exp utility","100","1","25","2","13284.165704589817","4794.625858426054"
"1","0.1","red","radius","0.01","exp utility","100","0","25","20","68535.55436335137","55450.489287084354"
"7","0.1","red","radius","0.01","exp utility","100","0","25","21","61210.91598291097","55115.0146729122"
"8","0.1","red","radius","0.01","exp utility","100","0","25","23","69101.69969193096","55885.29457472738"
"12","0.1","red","radius","0.01","exp utility","100","1","25","13","75933.7265988773","34453.59001352388"
"3","0.1","red","radius","0.01","exp utility","100","0","25","21","64685.283508682485","54710.00893122198"
"9","0.1","red","radius","0.01","exp utility","100","0","25","20","61741.32223952632","48023.63535565727"
"17","0.1","red","radius","0.01","exp utility","100","1","25","0","0","0"
"2","0.1","red","radius","0.01","exp utility","100","0","25","21","63370.40176185589","59198.123819616"
"8","0.1","red","radius","0.01","exp utility","100","0","25","24","73598.7188535416","58223.90513441391"
"1","0.1","red","radius","0.01","exp utility","100","0","25","21","69752.67269183745","59535.176411076354"
"7","0.1","red","radius","0.01","exp utility","100","0","25","22","65288.895443124566","57220.45927042436"
"9","0.1","red","radius","0.01","exp utility","100","0","25","21","66706.3987731201","49673.1802966262"
"3","0.1","red","radius","0.01","exp utility","100","0","25","22","69049.33609003715","57001.070155366346"
"14","0.1","red","radius","0.01","exp utility","100","1","25","10","56123.35472585065","29317.494516760362"
"11","0.1","red","radius","0.01","exp utility","100","1","25","10","58480.30898317424","27255.020091820836"
"13","0.1","red","radius","0.01","exp utility","100","1","25","16","86130.51690401012","44183.17614896535"
"16","0.1","red","radius","0.01","exp utility","100","1","25","3","19163.90103617862","7918.539909159336"
"2","0.1","red","radius","0.01","exp utility","100","0","25","22","68279.68716687121","61471.77930984999"
"19","0.1","red","radius","0.01","exp utility","100","1","25","0","0","0"
"12","0.1","red","radius","0.01","exp utility","100","1","25","14","80898.99486351573","37771.442104763024"
"1","0.1","red","radius","0.01","exp utility","100","0","25","22","72759.5784210477","60305.59384341328"
"7","0.1","red","radius","0.01","exp utility","100","0","25","23","68168.69739488461","60132.41521433991"
"18","0.1","red","radius","0.01","exp utility","100","1","25","0","0","0"
"3","0.1","red","radius","0.01","exp utility","100","0","25","23","71967.58204836995","59261.17020728747"
"9","0.1","red","radius","0.01","exp utility","100","0","25","22","69861.56205230484","52951.99515049125"
"15","0.1","red","radius","0.01","exp utility","100","1","25","9","54440.57279816719","22431.49118725675"
"17","0.1","red","radius","0.01","exp utility","100","1","25","1","6156.336857989683","2667.5456454841355"
"2","0.1","red","radius","0.01","exp utility","100","0","25","23","69149.59639263709","65301.5797349875"
"1","0.1","red","radius","0.01","exp utility","100","0","25","23","71092.01208351723","61351.90794192473"
"3","0.1","red","radius","0.01","exp utility","100","0","25","24","74332.58220307357","62920.489104579276"
"14","0.1","red","radius","0.01","exp utility","100","1","25","11","61567.93801756705","31955.94995594645"
"7","0.1","red","radius","0.01","exp utility","100","0","25","24","72697.46840631413","62235.15573401238"
"9","0.1","red","radius","0.01","exp utility","100","0","25","23","72639.05108858802","55071.314397819646"
"12","0.1","red","radius","0.01","exp utility","100","1","25","15","86956.21486975458","40120.2368057895"
"19","0.1","red","radius","0.01","exp utility","100","1","25","1","6447.572925160872","2452.5487313941603"
"13","0.1","red","radius","0.01","exp utility","100","1","25","17","89132.72701985807","46939.548815452385"
"16","0.1","red","radius","0.01","exp utility","100","1","25","4","25692.20894462309","10051.625571894769"
"18","0.1","red","radius","0.01","exp utility","100","1","25","1","5926.261071765654","2910.7368495770916"
"1","0.1","red","radius","0.01","exp utility","100","0","25","24","75255.30068542268","63935.735806485114"
"2","0.1","red","radius","0.01","exp utility","100","0","25","24","70150.0954068759","66289.57170791307"
"17","0.1","red","radius","0.01","exp utility","100","1","25","2","12306.569722690647","4788.692157114059"
"9","0.1","red","radius","0.01","exp utility","100","0","25","24","76596.64035227058","57611.95517451136"
"21","0.1","red","radius","0.01","exp utility","100","2","25","0","0","0"
"14","0.1","red","radius","0.01","exp utility","100","1","25","12","66245.06980061046","34882.51846730022"
"20","0.1","red","radius","0.01","exp utility","100","1","25","0","0","0"
"11","0.1","red","radius","0.01","exp utility","100","1","25","11","63777.98150762619","30028.726409951374"
"19","0.1","red","radius","0.01","exp utility","100","1","25","2","13104.770352520738","4509.320959197995"
"16","0.1","red","radius","0.01","exp utility","100","1","25","5","31378.055857098458","13305.359078979825"
"12","0.1","red","radius","0.01","exp utility","100","1","25","16","91592.42524641029","43688.76613312149"
"13","0.1","red","radius","0.01","exp utility","100","1","25","18","96046.63953991453","47541.36742319269"
"18","0.1","red","radius","0.01","exp utility","100","1","25","2","12137.00118655386","4879.490246795244"
"22","0.1","red","radius","0.01","exp utility","100","2","25","0","0","0"
"17","0.1","red","radius","0.01","exp utility","100","1","25","3","17704.02084106486","7403.686534177425"
"19","0.1","red","radius","0.01","exp utility","100","1","25","3","19317.506735277886","7143.565516355557"
"15","0.1","red","radius","0.01","exp utility","100","1","25","10","57967.21648262575","26345.699106679738"
"14","0.1","red","radius","0.01","exp utility","100","1","25","13","71651.17588805612","37666.96603860065"
"20","0.1","red","radius","0.01","exp utility","100","1","25","1","7011.473204225544","2144.222726046663"
"23","0.1","red","radius","0.01","exp utility","100","2","25","0","0","0"
"16","0.1","red","radius","0.01","exp utility","100","1","25","6","37427.484483850334","16205.566952096573"
"12","0.1","red","radius","0.01","exp utility","100","1","25","17","96237.3606727617","46894.222135152195"
"18","0.1","red","radius","0.01","exp utility","100","1","25","3","18245.73532830977","7323.968171316744"
"13","0.1","red","radius","0.01","exp utility","100","1","25","19","101267.16195926984","48808.40141863714"
"25","0.1","red","radius","0.01","exp utility","100","2","25","0","0","0"
"21","0.1","red","radius","0.01","exp utility","100","2","25","1","6803.613374724728","2419.349814325958"
"19","0.1","red","radius","0.01","exp utility","100","1","25","4","25248.884291325998","9852.588647138595"
"17","0.1","red","radius","0.01","exp utility","100","1","25","4","23819.250639936283","9223.469230784263"
"24","0.1","red","radius","0.01","exp utility","100","2","25","0","0","0"
"20","0.1","red","radius","0.01","exp utility","100","1","25","2","14053.944634423033","4180.911673161927"
"16","0.1","red","radius","0.01","exp utility","100","1","25","7","41920.4796587013","19976.033983797857"
"11","0.1","red","radius","0.01","exp utility","100","1","25","12","68756.82114505423","32481.535831041765"
"12","0.1","red","radius","0.01","exp utility","100","1","25","18","98114.28526813122","51983.73077726524"
"18","0.1","red","radius","0.01","exp utility","100","1","25","4","24500.618664232436","9791.088394267983"
"14","0.1","red","radius","0.01","exp utility","100","1","25","14","75681.60734967841","40015.80281672479"
"13","0.1","red","radius","0.01","exp utility","100","1","25","20","105130.53610277078","51330.5169091704"
"19","0.1","red","radius","0.01","exp utility","100","1","25","5","31037.890533085778","12751.113103699201"
"17","0.1","red","radius","0.01","exp utility","100","1","25","5","29672.417840291993","11321.280481520795"
"15","0.1","red","radius","0.01","exp utility","100","1","25","11","63758.80825183457","28957.74627823046"
"23","0.1","red","radius","0.01","exp utility","100","2","25","1","6801.942968952863","2697.6974133126473"
"22","0.1","red","radius","0.01","exp utility","100","2","25","1","7115.479732774165","2354.025926037796"
"20","0.1","red","radius","0.01","exp utility","100","1","25","3","19941.14009768388","7641.386139650967"
"18","0.1","red","radius","0.01","exp utility","100","1","25","5","30623.505449869317","12137.700678458863"
"25","0.1","red","radius","0.01","exp utility","100","2","25","1","6808.899101762162","2370.7646746888427"
"21","0.1","red","radius","0.01","exp utility","100","2","25","2","12789.469001007124","5398.219377510635"
"13","0.1","red","radius","0.01","exp utility","100","1","25","21","109403.89523093514","53231.174684854035"
"14","0.1","red","radius","0.01","exp utility","100","1","25","15","80225.90094542161","43020.292278945206"
"17","0.1","red","radius","0.01","exp utility","100","1","25","6","36339.15992477939","12683.566884949709"
"24","0.1","red","radius","0.01","exp utility","100","2","25","1","7027.268577798906","2167.9312370271537"
"19","0.1","red","radius","0.01","exp utility","100","1","25","6","35689.16083028573","16749.90773110835"
"12","0.1","red","radius","0.01","exp utility","100","1","25","19","99618.29245257616","56092.69065793935"
"18","0.1","red","radius","0.01","exp utility","100","1","25","6","37242.99302023553","14187.859424275477"
"16","0.1","red","radius","0.01","exp utility","100","1","25","8","47710.13538395906","22254.93201670791"
"11","0.1","red","radius","0.01","exp utility","100","1","25","13","71219.84062047621","36903.43616454231"
"13","0.1","red","radius","0.01","exp utility","100","1","25","22","112294.70525137446","57192.694505472966"
"20","0.1","red","radius","0.01","exp utility","100","1","25","4","25403.001676193275","10466.231224459136"
"23","0.1","red","radius","0.01","exp utility","100","2","25","2","13621.555271571287","4885.443993339003"
"17","0.1","red","radius","0.01","exp utility","100","1","25","7","42358.002503550386","14711.842863191048"
"14","0.1","red","radius","0.01","exp utility","100","1","25","16","85197.24444465844","44683.051385911705"
"22","0.1","red","radius","0.01","exp utility","100","2","25","2","14183.269157808048","4508.230310667639"
"25","0.1","red","radius","0.01","exp utility","100","2","25","2","13339.174588238997","4819.070065746451"
"11","0.1","red","radius","0.01","exp utility","100","1","25","14","75961.56993977175","39544.213257604504"
"19","0.1","red","radius","0.01","exp utility","100","1","25","7","40532.407751513616","19909.782666466508"
"20","0.1","red","radius","0.01","exp utility","100","1","25","5","31787.49911136601","12575.463530567891"
"12","0.1","red","radius","0.01","exp utility","100","1","25","20","104563.74733906896","58152.66129400742"
"21","0.1","red","radius","0.01","exp utility","100","2","25","3","18904.219498363444","7896.404903107977"
"16","0.1","red","radius","0.01","exp utility","100","1","25","9","51269.143269104505","25593.21604479928"
"15","0.1","red","radius","0.01","exp utility","100","1","25","12","67704.3188616118","33325.0232165381"
"18","0.1","red","radius","0.01","exp utility","100","1","25","7","41643.90581597718","18239.096996261538"
"13","0.1","red","radius","0.01","exp utility","100","1","25","23","116483.57908156222","60704.590213485964"
"14","0.1","red","radius","0.01","exp utility","100","1","25","17","88596.08216734776","49270.66236354599"
"13","0.1","red","radius","0.01","exp utility","100","1","25","24","114486.53115477448","66806.06582579823"
"17","0.1","red","radius","0.01","exp utility","100","1","25","8","48935.90357213465","16244.443900074557"
"18","0.1","red","radius","0.01","exp utility","100","1","25","8","46400.68539660739","21965.643414050166"
"11","0.1","red","radius","0.01","exp utility","100","1","25","15","82175.73086039124","41328.79592757121"
"20","0.1","red","radius","0.01","exp utility","100","1","25","6","38355.41424311662","14932.082894014551"
"19","0.1","red","radius","0.01","exp utility","100","1","25","8","46647.25461764666","22296.704721389593"
"23","0.1","red","radius","0.01","exp utility","100","2","25","3","19827.057665489738","8063.356706080495"
"16","0.1","red","radius","0.01","exp utility","100","1","25","10","57507.26057503614","27410.040353748405"
"24","0.1","red","radius","0.01","exp utility","100","2","25","2","13702.91228199246","4769.157667739263"
"15","0.1","red","radius","0.01","exp utility","100","1","25","13","74369.47842164994","34501.50033281757"
"12","0.1","red","radius","0.01","exp utility","100","1","25","21","110162.39057854557","60476.16829899495"
"25","0.1","red","radius","0.01","exp utility","100","2","25","3","19716.68381396793","7126.350539980057"
"18","0.1","red","radius","0.01","exp utility","100","1","25","9","52702.254439294076","24008.595004568033"
"19","0.1","red","radius","0.01","exp utility","100","1","25","9","52398.367601024394","24787.870879862345"
"22","0.1","red","radius","0.01","exp utility","100","2","25","3","20446.999271383498","7433.70082313043"
"20","0.1","red","radius","0.01","exp utility","100","1","25","7","43315.37948875052","18835.453013062077"
"14","0.1","red","radius","0.01","exp utility","100","1","25","18","92381.20907234852","51978.3833484468"
"26","0.1","red","radius","0.01","exp utility","100","2","25","0","0","0"
"11","0.1","red","radius","0.01","exp utility","100","1","25","16","87557.7789428815","44172.93693390762"
"17","0.1","red","radius","0.01","exp utility","100","1","25","9","53920.06365378265","20122.41396066484"
"21","0.1","red","radius","0.01","exp utility","100","2","25","4","24955.041814257063","10408.570534057179"
"16","0.1","red","radius","0.01","exp utility","100","1","25","11","59513.24021736672","33213.656903144954"
"15","0.1","red","radius","0.01","exp utility","100","1","25","14","80342.44264378713","36739.35620390614"
"26","0.1","red","radius","0.01","exp utility","100","2","25","1","6940.541755549622","2250.7276538535534"
"12","0.1","red","radius","0.01","exp utility","100","1","25","22","113192.8185062401","64776.90968121846"
"26","0.1","red","radius","0.01","exp utility","100","2","25","2","13632.746815629504","4633.839228233026"
"17","0.1","red","radius","0.01","exp utility","100","1","25","10","57464.7973662197","24219.29349548491"
"23","0.1","red","radius","0.01","exp utility","100","2","25","4","26265.625975231545","10392.250815293199"
"12","0.1","red","radius","0.01","exp utility","100","1","25","23","119475.05806067519","66613.41925913555"
"20","0.1","red","radius","0.01","exp utility","100","1","25","8","49818.181172093704","21129.316880035494"
"24","0.1","red","radius","0.01","exp utility","100","2","25","3","20853.51933611533","6602.607798150752"
"18","0.1","red","radius","0.01","exp utility","100","1","25","10","58233.81554909362","26789.738615893355"
"16","0.1","red","radius","0.01","exp utility","100","1","25","12","64098.27907497792","37109.03004450807"
