"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"BusinessInvestor.nlogo"
"vary-vision-and-investors"
"10/07/2025 21:50:53:651 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","failure-max","turtle-coloring-mode","vision-mode","failure-min","color-patches-by","num-investors","sense-radius","max-ticks","[step]","mean-wealth"
"1013","0.1","red","radius","0.01","exp utility","40","0","25","24","80230.22661710766"
"1015","0.1","red","radius","0.01","exp utility","40","0","25","24","81844.08517078601"
"1016","0.1","red","radius","0.01","exp utility","40","0","25","24","79584.68997836747"
"1017","0.1","red","radius","0.01","exp utility","40","0","25","24","74508.91773155864"
"1010","0.1","red","radius","0.01","exp utility","40","0","25","24","68911.55262441358"
"1018","0.1","red","radius","0.01","exp utility","40","0","25","24","83699.48529992379"
"1019","0.1","red","radius","0.01","exp utility","40","0","25","24","60739.055076527686"
"988","0.1","red","radius","0.01","exp utility","30","10","25","24","155970.11331589278"
"1020","0.1","red","radius","0.01","exp utility","40","0","25","24","75336.93333540746"
"1021","0.1","red","radius","0.01","exp utility","40","1","25","24","149649.5125778589"
"1022","0.1","red","radius","0.01","exp utility","40","1","25","24","127144.88889251777"
"1023","0.1","red","radius","0.01","exp utility","40","1","25","24","125457.76846092039"
"1024","0.1","red","radius","0.01","exp utility","40","1","25","24","115668.7007557732"
"1025","0.1","red","radius","0.01","exp utility","40","1","25","24","133421.40660850395"
"1026","0.1","red","radius","0.01","exp utility","40","1","25","24","126626.53301484352"
"1028","0.1","red","radius","0.01","exp utility","40","1","25","24","124944.91700057231"
"1027","0.1","red","radius","0.01","exp utility","40","1","25","24","150905.23917050293"
"1030","0.1","red","radius","0.01","exp utility","40","1","25","24","127943.75648954103"
"1033","0.1","red","radius","0.01","exp utility","40","1","25","24","131750.59811733087"
"1032","0.1","red","radius","0.01","exp utility","40","1","25","24","107983.53931686426"
"1031","0.1","red","radius","0.01","exp utility","40","1","25","24","117965.753858468"
"1029","0.1","red","radius","0.01","exp utility","40","1","25","24","134137.65770797635"
"1034","0.1","red","radius","0.01","exp utility","40","1","25","24","133068.3952972336"
"1035","0.1","red","radius","0.01","exp utility","40","1","25","24","109093.45716646966"
"1036","0.1","red","radius","0.01","exp utility","40","1","25","24","127496.78883234116"
"989","0.1","red","radius","0.01","exp utility","30","10","25","24","165274.6735123367"
"1039","0.1","red","radius","0.01","exp utility","40","1","25","24","132102.07894947665"
"1037","0.1","red","radius","0.01","exp utility","40","1","25","24","164634.83891202227"
"1038","0.1","red","radius","0.01","exp utility","40","1","25","24","105068.46741718396"
"1040","0.1","red","radius","0.01","exp utility","40","1","25","24","120829.61959730233"
"1041","0.1","red","radius","0.01","exp utility","40","1","25","24","125600.62304817504"
"1042","0.1","red","radius","0.01","exp utility","40","1","25","24","130172.40417098909"
"1045","0.1","red","radius","0.01","exp utility","40","1","25","24","121501.81931826852"
"1044","0.1","red","radius","0.01","exp utility","40","1","25","24","115388.38207961546"
"1043","0.1","red","radius","0.01","exp utility","40","1","25","24","138489.367172945"
"1047","0.1","red","radius","0.01","exp utility","40","1","25","24","109360.13566718386"
"1046","0.1","red","radius","0.01","exp utility","40","1","25","24","112008.95798454343"
"1048","0.1","red","radius","0.01","exp utility","40","1","25","24","111262.96917306678"
"1049","0.1","red","radius","0.01","exp utility","40","1","25","24","127749.39427965987"
"1050","0.1","red","radius","0.01","exp utility","40","1","25","24","117183.90634450976"
"990","0.1","red","radius","0.01","exp utility","30","10","25","24","162685.3968633143"
"1052","0.1","red","radius","0.01","exp utility","40","2","25","24","156117.18760016633"
"1053","0.1","red","radius","0.01","exp utility","40","2","25","24","133873.41230003224"
"1051","0.1","red","radius","0.01","exp utility","40","2","25","24","135270.70423725154"
"1054","0.1","red","radius","0.01","exp utility","40","2","25","24","150038.72858461394"
"1055","0.1","red","radius","0.01","exp utility","40","2","25","24","141553.0404670407"
"1056","0.1","red","radius","0.01","exp utility","40","2","25","24","149335.76378318894"
"1057","0.1","red","radius","0.01","exp utility","40","2","25","24","151976.79742384527"
"1059","0.1","red","radius","0.01","exp utility","40","2","25","24","144412.75349238183"
"1058","0.1","red","radius","0.01","exp utility","40","2","25","24","152546.76056384842"
"1060","0.1","red","radius","0.01","exp utility","40","2","25","24","145305.30686102423"
"1062","0.1","red","radius","0.01","exp utility","40","2","25","24","146159.70172298406"
"1063","0.1","red","radius","0.01","exp utility","40","2","25","24","153862.5773778917"
"1064","0.1","red","radius","0.01","exp utility","40","2","25","24","134908.42367489668"
"1061","0.1","red","radius","0.01","exp utility","40","2","25","24","132090.54733722206"
"1065","0.1","red","radius","0.01","exp utility","40","2","25","24","138197.8759108388"
"1066","0.1","red","radius","0.01","exp utility","40","2","25","24","146671.19560194103"
"1067","0.1","red","radius","0.01","exp utility","40","2","25","24","128707.9964903983"
"1068","0.1","red","radius","0.01","exp utility","40","2","25","24","149207.1413468314"
"1069","0.1","red","radius","0.01","exp utility","40","2","25","24","142915.92587444073"
"1071","0.1","red","radius","0.01","exp utility","40","2","25","24","133306.11603007876"
"1070","0.1","red","radius","0.01","exp utility","40","2","25","24","144215.5431623569"
"1074","0.1","red","radius","0.01","exp utility","40","2","25","24","145724.22448152507"
"1072","0.1","red","radius","0.01","exp utility","40","2","25","24","156538.5079896654"
"1073","0.1","red","radius","0.01","exp utility","40","2","25","24","137307.36418924146"
"1075","0.1","red","radius","0.01","exp utility","40","2","25","24","154440.38180213093"
"1076","0.1","red","radius","0.01","exp utility","40","2","25","24","148816.69688229228"
"1077","0.1","red","radius","0.01","exp utility","40","2","25","24","134599.49283243198"
"1078","0.1","red","radius","0.01","exp utility","40","2","25","24","160978.82357739538"
"1079","0.1","red","radius","0.01","exp utility","40","2","25","24","147128.85745733406"
"1080","0.1","red","radius","0.01","exp utility","40","2","25","24","145448.32441925423"
"1082","0.1","red","radius","0.01","exp utility","40","3","25","24","173463.21773523063"
"1085","0.1","red","radius","0.01","exp utility","40","3","25","24","146442.74086124747"
"1083","0.1","red","radius","0.01","exp utility","40","3","25","24","132029.0404770404"
"1084","0.1","red","radius","0.01","exp utility","40","3","25","24","163057.73501509245"
"1081","0.1","red","radius","0.01","exp utility","40","3","25","24","144221.53231388546"
"1086","0.1","red","radius","0.01","exp utility","40","3","25","24","161302.60292032835"
"1087","0.1","red","radius","0.01","exp utility","40","3","25","24","156601.95674766315"
"1088","0.1","red","radius","0.01","exp utility","40","3","25","24","160337.6161869061"
"1089","0.1","red","radius","0.01","exp utility","40","3","25","24","128033.27276477816"
"1092","0.1","red","radius","0.01","exp utility","40","3","25","24","156667.96262493092"
"1090","0.1","red","radius","0.01","exp utility","40","3","25","24","135740.22952514654"
"1093","0.1","red","radius","0.01","exp utility","40","3","25","24","137043.06100472665"
"1091","0.1","red","radius","0.01","exp utility","40","3","25","24","146667.19812364643"
"1094","0.1","red","radius","0.01","exp utility","40","3","25","24","150192.74546994825"
"1095","0.1","red","radius","0.01","exp utility","40","3","25","24","151695.66399653952"
"1096","0.1","red","radius","0.01","exp utility","40","3","25","24","151450.45415294965"
"1099","0.1","red","radius","0.01","exp utility","40","3","25","24","155016.17653933872"
"1097","0.1","red","radius","0.01","exp utility","40","3","25","24","148355.35695322117"
"1098","0.1","red","radius","0.01","exp utility","40","3","25","24","134391.3181875605"
"1104","0.1","red","radius","0.01","exp utility","40","3","25","24","145716.87341313736"
"1100","0.1","red","radius","0.01","exp utility","40","3","25","24","146649.35403480072"
"1102","0.1","red","radius","0.01","exp utility","40","3","25","24","151690.0612893886"
"1106","0.1","red","radius","0.01","exp utility","40","3","25","24","162120.7875659889"
"1103","0.1","red","radius","0.01","exp utility","40","3","25","24","160271.95778262248"
"1101","0.1","red","radius","0.01","exp utility","40","3","25","24","159111.36691025767"
"1105","0.1","red","radius","0.01","exp utility","40","3","25","24","156602.34436423745"
"1107","0.1","red","radius","0.01","exp utility","40","3","25","24","140199.806451071"
"1110","0.1","red","radius","0.01","exp utility","40","3","25","24","158746.5457744334"
"1108","0.1","red","radius","0.01","exp utility","40","3","25","24","153642.66914963032"
"1109","0.1","red","radius","0.01","exp utility","40","3","25","24","146946.07060250166"
"1111","0.1","red","radius","0.01","exp utility","40","4","25","24","142970.07817725866"
"1117","0.1","red","radius","0.01","exp utility","40","4","25","24","135178.94155647233"
"1115","0.1","red","radius","0.01","exp utility","40","4","25","24","140522.64515743585"
"1112","0.1","red","radius","0.01","exp utility","40","4","25","24","133278.5344114772"
"1113","0.1","red","radius","0.01","exp utility","40","4","25","24","135097.65972065512"
"1116","0.1","red","radius","0.01","exp utility","40","4","25","24","172305.5286129277"
"1114","0.1","red","radius","0.01","exp utility","40","4","25","24","164007.79644972394"
"1120","0.1","red","radius","0.01","exp utility","40","4","25","24","154711.16962586145"
"1118","0.1","red","radius","0.01","exp utility","40","4","25","24","156733.524775958"
"1121","0.1","red","radius","0.01","exp utility","40","4","25","24","145000.79976530833"
"1119","0.1","red","radius","0.01","exp utility","40","4","25","24","149807.46459181886"
"1124","0.1","red","radius","0.01","exp utility","40","4","25","24","143063.01772926765"
"1122","0.1","red","radius","0.01","exp utility","40","4","25","24","177085.93964621658"
"1125","0.1","red","radius","0.01","exp utility","40","4","25","24","153629.62458285634"
"1123","0.1","red","radius","0.01","exp utility","40","4","25","24","170759.58364353763"
"1128","0.1","red","radius","0.01","exp utility","40","4","25","24","147547.56654279717"
"1127","0.1","red","radius","0.01","exp utility","40","4","25","24","151418.3073955861"
"1134","0.1","red","radius","0.01","exp utility","40","4","25","24","134363.00469404948"
"1130","0.1","red","radius","0.01","exp utility","40","4","25","24","135509.06512467787"
"1126","0.1","red","radius","0.01","exp utility","40","4","25","24","141859.26569514582"
"1132","0.1","red","radius","0.01","exp utility","40","4","25","24","147353.75656603332"
"1135","0.1","red","radius","0.01","exp utility","40","4","25","24","166541.59920481936"
"1136","0.1","red","radius","0.01","exp utility","40","4","25","24","154143.0761141835"
"1131","0.1","red","radius","0.01","exp utility","40","4","25","24","132003.8454020902"
"1129","0.1","red","radius","0.01","exp utility","40","4","25","24","157841.0721547768"
"1133","0.1","red","radius","0.01","exp utility","40","4","25","24","165621.34590152116"
"1137","0.1","red","radius","0.01","exp utility","40","4","25","24","151063.14898336882"
"1139","0.1","red","radius","0.01","exp utility","40","4","25","24","149082.93870114064"
"1138","0.1","red","radius","0.01","exp utility","40","4","25","24","157464.74637501867"
"1140","0.1","red","radius","0.01","exp utility","40","4","25","24","141030.59660972728"
"1149","0.1","red","radius","0.01","exp utility","40","5","25","24","136367.8429863239"
"1142","0.1","red","radius","0.01","exp utility","40","5","25","24","159420.37915964864"
"1143","0.1","red","radius","0.01","exp utility","40","5","25","24","147475.5985151499"
"1144","0.1","red","radius","0.01","exp utility","40","5","25","24","139197.67927998977"
"1141","0.1","red","radius","0.01","exp utility","40","5","25","24","152803.11794054022"
"1151","0.1","red","radius","0.01","exp utility","40","5","25","24","154270.87030111888"
"1148","0.1","red","radius","0.01","exp utility","40","5","25","24","134901.9962791715"
"1145","0.1","red","radius","0.01","exp utility","40","5","25","24","156716.61550465206"
"1146","0.1","red","radius","0.01","exp utility","40","5","25","24","146324.55580793746"
"1147","0.1","red","radius","0.01","exp utility","40","5","25","24","150292.67314058676"
"1155","0.1","red","radius","0.01","exp utility","40","5","25","24","153046.57376739528"
"1152","0.1","red","radius","0.01","exp utility","40","5","25","24","148402.37112702613"
"1150","0.1","red","radius","0.01","exp utility","40","5","25","24","161103.8600822898"
"1153","0.1","red","radius","0.01","exp utility","40","5","25","24","149824.77570981602"
"1154","0.1","red","radius","0.01","exp utility","40","5","25","24","157874.51207114532"
"1156","0.1","red","radius","0.01","exp utility","40","5","25","24","158692.1135100167"
"1162","0.1","red","radius","0.01","exp utility","40","5","25","24","152014.24255296754"
"1161","0.1","red","radius","0.01","exp utility","40","5","25","24","155974.01758118384"
